,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,Round 3 test set,WindType,OperatorSet,UnblindingStage,Notes,Satellite,Team,UncertaintyTypeManual,WindSpeedLow,WindSpeedHigh,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,cr_scfh_mean300,cr_scfh_mean600,cr_scfh_mean900,TestLocation,Wind_MPS_mean30,Wind_MPS_mean60,Wind_MPS_mean90,Wind_MPS_mean300,Wind_MPS_mean600,Wind_MPS_mean900,Wind_dir_mean30,Wind_dir_mean60,Wind_dir_mean90,Wind_dir_mean300,Wind_dir_mean600,Wind_dir_mean900,Wind_MPS_sd30,Wind_MPS_sd60,Wind_MPS_sd90,Wind_MPS_sd300,Wind_MPS_sd600,Wind_MPS_sd900,Wind_dir_sd30,Wind_dir_sd60,Wind_dir_sd90,Wind_dir_sd300,Wind_dir_sd600,Wind_dir_sd900,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeDevelopTime,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90,cr_kgh_CH4_mean300,cr_kgh_CH4_lower300,cr_kgh_CH4_upper300,cr_kgh_CH4_mean600,cr_kgh_CH4_lower600,cr_kgh_CH4_upper600,cr_kgh_CH4_mean900,cr_kgh_CH4_lower900,cr_kgh_CH4_upper900,FlowError_kgh,FlowError_percent,datetime_UTC,Altitude (feet)
361,1350,,1496-4-101-1107 - 1306-117,1.0,1.0,,2021-10-21 17:45:06+00:00,,,,Methane,,762.0,1024.0,500.0,,2.87,,,1.0,1.0,2021-10-21 17:45:11+00:00,1.0,Sonic,GHGSat,2,,,,,,,57996.0,8.0,218645.0,57996.0,True,,57996.0,57996.0,57996.0,18575.734966666663,14627.997166666668,13327.623266666666,AZ,2.987,3.1881666666666666,3.486444444444444,3.7293666666666674,3.811933333333333,3.811933333333333,40.56666666666667,39.666666666666664,38.266666666666666,44.24666666666667,44.58833333333333,44.79888888888889,0.4010258397385024,0.49885459199527044,0.6165258063638895,0.7444465064004666,0.6917736963539396,0.6917736963539396,7.766787528041946,8.42246122622985,9.065058240236493,9.121210289541727,13.142300559473872,11.95721883173882,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,313.94000000000005,True,1.5,True,TP,1.0,1046.547805111686,1008.1397409603952,1085.2996344817186,1046.4567710957201,1007.4801386824602,1085.8304527082453,1046.5119175260836,1005.9571762555827,1087.0347863321585,333.4022025074883,268.8213164880855,398.3633473521687,259.75185423954923,156.43558352092384,362.3320477618702,227.66008034446565,78.77571887361644,375.8672542246808,-284.4567710957201,-27.182849684069808,2021-10-21 17:45:05+00:00,6775.0
362,1139,,1496-4-101-1107 - 1306-117,1.0,1.0,,2021-10-21 17:45:06+00:00,,,,Methane,,645.0,1018.0,272.0,,2.43,,,1.0,1.0,2021-10-21 17:45:11+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,57996.0,8.0,218645.0,57996.0,True,,57996.0,57996.0,57996.0,18575.734966666663,14627.997166666668,13327.623266666666,AZ,2.987,3.1881666666666666,3.486444444444444,3.7293666666666674,3.811933333333333,3.811933333333333,40.56666666666667,39.666666666666664,38.266666666666666,44.24666666666667,44.58833333333333,44.79888888888889,0.4010258397385024,0.49885459199527044,0.6165258063638895,0.7444465064004666,0.6917736963539396,0.6917736963539396,7.766787528041946,8.42246122622985,9.065058240236493,9.121210289541727,13.142300559473872,11.95721883173882,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,313.94000000000005,True,1.5,True,TP,1.0,1046.3655006773577,1007.6865149343354,1085.0158838509617,1046.3240183710632,1006.8678910779179,1085.422512133601,1046.3547145618181,1006.1228250001077,1085.8398896864205,332.60738518545276,266.8062601957738,398.2423994298821,260.0235541461035,154.49415169420635,365.91051595867344,227.36510089992672,77.01532787431427,379.752480914943,-401.3240183710632,-38.355615595621316,2021-10-21 17:45:05+00:00,6775.0
363,1140,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 17:49:15+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,55085.0,8.0,218645.0,55085.0,True,,55085.0,55085.0,55085.0,55628.386666666665,32682.82383333333,25353.95211111111,AZ,3.8513333333333337,4.2476666666666665,4.450666666666667,4.0774,3.94855,3.94855,50.06666666666667,48.7,48.733333333333334,48.45,46.973333333333336,46.12111111111111,0.4191677578195003,0.5469743174544796,0.5596403339385,0.8059452415899467,0.762286165314405,0.762286165314405,4.704607670501456,4.615008676562589,4.09658668551145,7.598241743454356,8.77425789216115,11.687904764550234,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,1362.5700000000002,True,5.566666666666666,True,ER_FAQ,-1.0,994.220468911995,956.5644358697031,1031.930552477176,994.6544239248008,956.7878525409701,1032.1247634884003,994.3585943827499,955.9540670065438,1033.0495916389534,999.293619577029,812.5501863832183,1183.9869418727772,582.0385605167226,350.12450602274896,813.4029624368441,437.73482634981593,159.10744204107993,719.073814391632,,,2021-10-21 17:49:17+00:00,6775.0
364,1351,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 17:49:15+00:00,1.0,Sonic,GHGSat,2,,,,,,,55085.0,8.0,218645.0,55085.0,True,,55085.0,55085.0,55085.0,55628.386666666665,32682.82383333333,25353.95211111111,AZ,3.8513333333333337,4.2476666666666665,4.450666666666667,4.0774,3.94855,3.94855,50.06666666666667,48.7,48.733333333333334,48.45,46.973333333333336,46.12111111111111,0.4191677578195003,0.5469743174544796,0.5596403339385,0.8059452415899467,0.762286165314405,0.762286165314405,4.704607670501456,4.615008676562589,4.09658668551145,7.598241743454356,8.77425789216115,11.687904764550234,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,1362.5700000000002,True,5.566666666666666,True,ER_FAQ,-1.0,994.0399499102773,956.4979295628078,1031.3092713855106,994.4132048228188,956.3980596321867,1032.1224028389033,993.8386477966621,954.7811400071197,1031.8956017717746,999.1589689098058,812.9307132239547,1184.8581593516776,582.5415403526059,350.32162790587597,814.8164148428498,434.1790052756263,148.94271670694127,715.408828479282,,,2021-10-21 17:49:17+00:00,6775.0
365,1562,,,,,,,,,,,,,,,,,,,0.75,,2021-10-21 17:49:15+00:00,1.0,Sonic,GHGSat,3,,,,,,,55085.0,8.0,218645.0,55085.0,True,,55085.0,55085.0,55085.0,55628.386666666665,32682.82383333333,25353.95211111111,AZ,3.8513333333333337,4.2476666666666665,4.450666666666667,4.0774,3.94855,3.94855,50.06666666666667,48.7,48.733333333333334,48.45,46.973333333333336,46.12111111111111,0.4191677578195003,0.5469743174544796,0.5596403339385,0.8059452415899467,0.762286165314405,0.762286165314405,4.704607670501456,4.615008676562589,4.09658668551145,7.598241743454356,8.77425789216115,11.687904764550234,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,1362.5700000000002,True,5.566666666666666,True,ER_FAQ,-1.0,993.4928741477024,957.295324174971,1031.007318757999,994.0534204541616,956.1632392308295,1031.9194736716452,993.5454280288216,954.676911889431,1032.1923709269477,993.2589401605563,806.1754361937202,1181.2460946724548,583.6038785953406,355.7289470408505,809.8394383305426,439.3505670713868,160.02093045921146,718.5445533676748,,,2021-10-21 17:49:17+00:00,6775.0
366,1141,,1496-4-103-1153 - 1352-119,1.0,1.0,,2021-10-21 17:53:24+00:00,,,,Methane,,461.0,731.0,191.0,,2.43,,,1.0,1.0,2021-10-21 17:53:25+00:00,1.0,NASA-GEOS,GHGSat,1,,,,,,,54331.0,8.0,218645.0,54331.0,True,,54331.0,54331.0,54331.0,54456.666666666664,53835.21,37472.72006666666,AZ,4.829,4.692166666666667,4.603222222222222,4.078266666666667,4.067583333333333,4.067583333333333,43.8,43.85,44.766666666666666,48.4,47.53,48.24,0.3901224387822411,0.3408717223141877,0.4397032394996377,0.6982249320536807,0.7440975260470634,0.7440975260470634,4.063292363046069,3.399027777248784,4.06699513624043,7.340728003775704,8.234406014036875,9.303566601130589,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,2378.7200000000003,True,9.733333333333333,True,TP,1.0,980.22567398711,943.6714853718482,1017.141129249337,980.7330398189929,942.6352082346443,1018.9767792647853,980.4144832067013,942.4356557628537,1018.7979062172404,976.0761135300532,795.6296490813129,1161.4291662113767,955.2076291120211,583.7697283899372,1326.512396174386,644.3754844145751,232.35831144283802,1059.2672012791882,-519.7330398189929,-52.99434389555352,2021-10-21 17:53:24+00:00,6750.0
367,1352,,1496-4-103-1153 - 1352-119,1.0,1.0,,2021-10-21 17:53:24+00:00,,,,Methane,,937.0,1260.0,614.0,,4.93,,,1.0,1.0,2021-10-21 17:53:25+00:00,1.0,Sonic,GHGSat,2,,,,,,,54331.0,8.0,218645.0,54331.0,True,,54331.0,54331.0,54331.0,54456.666666666664,53835.21,37472.72006666666,AZ,4.829,4.692166666666667,4.603222222222222,4.078266666666667,4.067583333333333,4.067583333333333,43.8,43.85,44.766666666666666,48.4,47.53,48.24,0.3901224387822411,0.3408717223141877,0.4397032394996377,0.6982249320536807,0.7440975260470634,0.7440975260470634,4.063292363046069,3.399027777248784,4.06699513624043,7.340728003775704,8.234406014036875,9.303566601130589,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,2378.7200000000003,True,9.733333333333333,True,TP,1.0,979.8721859439624,943.2911633633356,1017.1522825888424,980.9302828549739,943.2034550952606,1018.398164998835,980.9270125480198,942.9529136813474,1019.3421960433633,978.2098773181912,795.1631587779705,1161.8600126728475,960.4071292735476,587.6337579827846,1336.12138904214,647.577958717302,230.67075843246067,1062.1557225104955,-43.93028285497394,-4.478430692048359,2021-10-21 17:53:24+00:00,6750.0
368,1563,,1496-4-103-1153 - 1352-119,1.0,1.0,,2021-10-21 17:53:24+00:00,,,,Methane,,937.0,1260.0,614.0,,4.93,,,1.0,1.0,2021-10-21 17:53:25+00:00,1.0,Sonic,GHGSat,3,,,,,,,54331.0,8.0,218645.0,54331.0,True,,54331.0,54331.0,54331.0,54456.666666666664,53835.21,37472.72006666666,AZ,4.829,4.692166666666667,4.603222222222222,4.078266666666667,4.067583333333333,4.067583333333333,43.8,43.85,44.766666666666666,48.4,47.53,48.24,0.3901224387822411,0.3408717223141877,0.4397032394996377,0.6982249320536807,0.7440975260470634,0.7440975260470634,4.063292363046069,3.399027777248784,4.06699513624043,7.340728003775704,8.234406014036875,9.303566601130589,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,2378.7200000000003,True,9.733333333333333,True,TP,1.0,980.1399593032833,943.9330542142661,1016.8296293890083,979.9909134794314,942.6418497807706,1017.545152851693,980.6403822451847,942.4171493625198,1018.7491376256861,972.5076535122631,787.4709676434559,1156.7938798598243,962.1940404096765,588.339530240172,1335.0254235747575,643.0341779559426,228.53181139816834,1053.7691379714329,-42.990913479431356,-4.386868580933396,2021-10-21 17:53:24+00:00,6750.0
369,1353,,1496-4-104-1156 - 1355-120,1.0,1.0,,2021-10-21 17:57:39+00:00,,,,Methane,,2704.0,3613.0,1794.0,,4.73,,,1.0,1.0,2021-10-21 17:57:38+00:00,0.0,Sonic,GHGSat,2,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,203801.71333333335,129188.25333333333,100986.75888888889,AZ,4.241666666666666,4.203333333333334,3.9743333333333335,4.118333333333333,4.101683333333334,4.101683333333334,58.266666666666666,60.083333333333336,59.37777777777778,48.13666666666666,48.73833333333334,48.21222222222222,0.5868800225936859,0.5113646304846693,0.5695613332728668,0.5463756124883049,0.6336206474937988,0.6336206474937988,5.145693434276614,5.975349551272476,8.000811444490031,9.857410954436077,8.594162550172472,8.831160421418652,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,469.145,True,2.0000000000000004,True,TP,1.0,4178.008112357947,4052.3438845826427,4304.78135739398,4176.7537956374545,4049.688239188187,4305.468045485445,4179.033837317625,4045.0049338115277,4314.712137599259,3648.7608456776106,2965.8411979489842,4329.499150678512,2297.502083428001,1409.7830117789042,3214.952888123831,1729.2668525020745,595.0034116462293,2860.885336645005,-1472.7537956374545,-35.26072801264274,2021-10-21 17:57:37+00:00,6775.0
370,1564,,1496-4-104-1156 - 1355-120,1.0,1.0,,2021-10-21 17:57:39+00:00,,,,Methane,,2704.0,3613.0,1794.0,,4.73,,,1.0,1.0,2021-10-21 17:57:38+00:00,0.0,Sonic,GHGSat,3,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,203801.71333333335,129188.25333333333,100986.75888888889,AZ,4.241666666666666,4.203333333333334,3.9743333333333335,4.118333333333333,4.101683333333334,4.101683333333334,58.266666666666666,60.083333333333336,59.37777777777778,48.13666666666666,48.73833333333334,48.21222222222222,0.5868800225936859,0.5113646304846693,0.5695613332728668,0.5463756124883049,0.6336206474937988,0.6336206474937988,5.145693434276614,5.975349551272476,8.000811444490031,9.857410954436077,8.594162550172472,8.831160421418652,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,469.145,True,2.0000000000000004,True,TP,1.0,4179.564809565405,4055.2673270577534,4305.549916810074,4177.55831849007,4045.618313790301,4308.7312128384,4178.773185375412,4047.914552559123,4310.855445985453,3661.646342529461,2996.674904132535,4340.051405653158,2277.698845382546,1384.7277243486253,3173.6219036115376,1718.2192435762308,611.5519756541087,2841.689100109945,-1473.5583184900697,-35.27319563602575,2021-10-21 17:57:37+00:00,6775.0
371,1142,,1496-4-104-1156 - 1355-120,1.0,1.0,,2021-10-21 17:57:39+00:00,,,,Methane,,1390.0,2210.0,570.0,,2.43,,,1.0,1.0,2021-10-21 17:57:38+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,203801.71333333335,129188.25333333333,100986.75888888889,AZ,4.241666666666666,4.203333333333334,3.9743333333333335,4.118333333333333,4.101683333333334,4.101683333333334,58.266666666666666,60.083333333333336,59.37777777777778,48.13666666666666,48.73833333333334,48.21222222222222,0.5868800225936859,0.5113646304846693,0.5695613332728668,0.5463756124883049,0.6336206474937988,0.6336206474937988,5.145693434276614,5.975349551272476,8.000811444490031,9.857410954436077,8.594162550172472,8.831160421418652,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,469.145,True,2.0000000000000004,True,TP,1.0,4177.913733466731,4051.7073008109915,4305.590236908886,4178.28382743435,4048.5734492679226,4308.094409486062,4179.518715290021,4046.6144931534245,4313.671719960553,3645.9701181280375,2960.6993339539595,4320.792257654474,2302.202186526935,1401.7212014680908,3201.7455088813467,1721.9681627021555,630.6224528981535,2818.4510764745305,-2788.2838274343503,-66.73275302952501,2021-10-21 17:57:37+00:00,6775.0
372,1143,,1496-4-105-915 - 1114-121,1.0,1.0,,2021-10-21 18:01:43+00:00,,,,Methane,,1361.0,2164.0,558.0,,2.43,,,1.0,1.0,2021-10-21 18:01:48+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,202915.52333333335,153510.50222222222,AZ,4.458666666666667,4.675166666666667,4.294111111111111,4.0397,4.0906666666666665,4.0906666666666665,51.166666666666664,43.35,40.74444444444445,51.13333333333333,48.545,49.39,0.5055944492638935,0.5121357462615459,0.7603176368228813,0.7133614266860933,0.6429200046996367,0.6429200046996367,6.633682772521455,10.112628453438216,10.393992550919425,12.19225406091262,10.747425440044506,9.831851600560503,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,1470.17,True,6.166666666666667,True,TP,1.0,4177.245383459761,4052.254666384117,4303.608975379758,4177.177461018148,4047.4455206182747,4309.173292151374,4176.878262875651,4042.687107473429,4313.482128354756,4145.901261558879,3372.5921797138144,4913.22069259074,3588.6086164223684,2205.1899548372244,4987.858870789664,2631.4219571432027,923.1053757888203,4324.9874484617385,-2816.1774610181483,-67.41819056765023,2021-10-21 18:01:44+00:00,6750.0
373,1354,,1496-4-105-915 - 1114-121,1.0,1.0,,2021-10-21 18:01:43+00:00,,,,Methane,,2571.0,3503.0,1638.0,,4.59,,,1.0,1.0,2021-10-21 18:01:48+00:00,0.0,Sonic,GHGSat,2,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,202915.52333333335,153510.50222222222,AZ,4.458666666666667,4.675166666666667,4.294111111111111,4.0397,4.0906666666666665,4.0906666666666665,51.166666666666664,43.35,40.74444444444445,51.13333333333333,48.545,49.39,0.5055944492638935,0.5121357462615459,0.7603176368228813,0.7133614266860933,0.6429200046996367,0.6429200046996367,6.633682772521455,10.112628453438216,10.393992550919425,12.19225406091262,10.747425440044506,9.831851600560503,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,1470.17,True,6.166666666666667,True,TP,1.0,4179.080821607272,4052.6112593297116,4306.50595508315,4175.9310598533,4047.181170485254,4308.036381454901,4179.55036451823,4048.0230641684025,4313.347449113177,4156.125917362208,3383.4077661095407,4934.5528280717235,3619.5913105193868,2187.317703512868,5057.669172045458,2626.6682432883836,894.8106318333874,4347.898524449705,-1604.9310598533002,-38.43289165577559,2021-10-21 18:01:44+00:00,6750.0
374,1565,,1496-4-105-915 - 1114-121,1.0,1.0,,2021-10-21 18:01:43+00:00,,,,Methane,,2571.0,3503.0,1638.0,,4.59,,,1.0,1.0,2021-10-21 18:01:48+00:00,0.0,Sonic,GHGSat,3,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,202915.52333333335,153510.50222222222,AZ,4.458666666666667,4.675166666666667,4.294111111111111,4.0397,4.0906666666666665,4.0906666666666665,51.166666666666664,43.35,40.74444444444445,51.13333333333333,48.545,49.39,0.5055944492638935,0.5121357462615459,0.7603176368228813,0.7133614266860933,0.6429200046996367,0.6429200046996367,6.633682772521455,10.112628453438216,10.393992550919425,12.19225406091262,10.747425440044506,9.831851600560503,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,1470.17,True,6.166666666666667,True,TP,1.0,4177.497232499062,4050.908663510777,4306.454794363793,4178.396043215733,4047.9543546301957,4308.94890232556,4179.694939981907,4050.0223913429454,4313.39874984687,4159.240198766708,3389.3919594934337,4928.371124676676,3630.197232498116,2222.4306238994777,5056.071608958594,2637.9077434186665,950.419647563436,4337.981024492043,-1607.3960432157328,-38.46921226688377,2021-10-21 18:01:44+00:00,6750.0
375,1144,,1496-4-106-1188 - 1387-122,1.0,1.0,,2021-10-21 18:06:58+00:00,,,,Methane,,1825.0,2894.0,756.0,,2.43,,,1.0,1.0,2021-10-21 18:06:49+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,212663.61333333334,AZ,3.689666666666667,3.8365,3.820666666666667,4.011433333333334,4.024966666666667,4.024966666666667,32.43333333333333,34.083333333333336,36.577777777777776,47.27333333333333,49.23,48.15777777777778,0.5598120579532996,0.4879699386406089,0.41622379459976316,0.5275439516843661,0.6271931794613596,0.6271931794613596,6.981173369082408,5.5059033547102105,6.4876334872335475,9.813577834916314,11.269817270132233,10.49697215496931,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,2677.385,True,11.183333333333334,True,TP,1.0,4177.2189273678805,4052.0060770985956,4302.010953377354,4179.695083847739,4051.666249108156,4310.615477421494,4177.736767186313,4044.9002164424496,4310.338019138953,4157.287383285592,3391.017578920509,4919.504019848244,4129.338254139652,2549.0530135089725,5743.24576423885,3627.51721179099,1267.3306933001331,6024.557345239365,-2354.6950838477387,-56.336527823461616,2021-10-21 18:06:54+00:00,6900.0
376,1355,,1496-4-106-1188 - 1387-122,1.0,1.0,,2021-10-21 18:06:58+00:00,,,,Methane,,2762.0,3785.0,1738.0,,3.68,,,1.0,1.0,2021-10-21 18:06:49+00:00,0.0,Sonic,GHGSat,2,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,212663.61333333334,AZ,3.689666666666667,3.8365,3.820666666666667,4.011433333333334,4.024966666666667,4.024966666666667,32.43333333333333,34.083333333333336,36.577777777777776,47.27333333333333,49.23,48.15777777777778,0.5598120579532996,0.4879699386406089,0.41622379459976316,0.5275439516843661,0.6271931794613596,0.6271931794613596,6.981173369082408,5.5059033547102105,6.4876334872335475,9.813577834916314,11.269817270132233,10.49697215496931,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,2677.385,True,11.183333333333334,True,TP,1.0,4176.711611999974,4048.770839169328,4304.213959298871,4179.613891378145,4050.6818423057134,4309.238449877702,4178.958363803129,4045.2520495630665,4307.475489627484,4143.3018485107095,3389.035751765319,4908.973681755775,4144.1492697293315,2510.0957060519427,5766.550308074504,3667.725110646468,1309.417489064491,6030.995151650916,-1417.6138913781451,-33.91734088889046,2021-10-21 18:06:54+00:00,6900.0
377,1566,,1496-4-106-1188 - 1387-122,1.0,1.0,,2021-10-21 18:06:58+00:00,,,,Methane,,2563.0,3443.0,1683.0,,3.68,,,1.0,1.0,2021-10-21 18:06:49+00:00,0.0,Sonic,GHGSat,3,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,212663.61333333334,AZ,3.689666666666667,3.8365,3.820666666666667,4.011433333333334,4.024966666666667,4.024966666666667,32.43333333333333,34.083333333333336,36.577777777777776,47.27333333333333,49.23,48.15777777777778,0.5598120579532996,0.4879699386406089,0.41622379459976316,0.5275439516843661,0.6271931794613596,0.6271931794613596,6.981173369082408,5.5059033547102105,6.4876334872335475,9.813577834916314,11.269817270132233,10.49697215496931,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,2677.385,True,11.183333333333334,True,TP,1.0,4178.277169667296,4053.2441887887016,4303.105793332275,4179.738849260949,4049.5788429797153,4308.3094769227955,4176.9733096854825,4044.437495693547,4312.1214063865855,4162.158038968055,3384.504127680983,4926.758379155061,4104.452542645704,2443.811119448596,5726.946553917495,3668.0499357892913,1309.0875418755138,6058.138202499628,-1616.7388492609489,-38.680379506169785,2021-10-21 18:06:54+00:00,6900.0
378,1567,,1496-4-107-1043 - 1242-123,1.0,1.0,,2021-10-21 18:10:54+00:00,,,,Methane,,2375.0,3207.0,1543.0,,3.85,,,1.0,1.0,2021-10-21 18:11:06+00:00,0.0,Sonic,GHGSat,3,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,231569.0,AZ,4.604666666666668,4.343166666666667,4.171222222222222,3.8458666666666668,3.98855,3.98855,50.56666666666667,51.18333333333333,49.1,39.92666666666667,44.69166666666667,47.32888888888889,0.8354422051590095,0.7018824365962263,0.9222673913099562,0.6974503846288664,0.6371527840979976,0.6371527840979976,3.3392476267346916,4.331562002157271,7.17368787673463,9.114725244157164,9.960016755935705,11.548353097985071,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,3685.775,True,15.466666666666669,True,TP,1.0,4176.848584317869,4050.932548501927,4303.077715384469,4177.378442127701,4047.855175511083,4306.175064244287,4178.1536680871295,4042.9979633162816,4312.729284749486,4151.194356182447,3376.40579478529,4927.530878390665,4091.7806095794326,2450.815130240704,5721.664237214114,3932.415471259796,1351.2338974480647,6484.507010552292,-1802.3784421277014,-43.146161332935876,2021-10-21 18:11:04+00:00,6900.0
379,1356,,1496-4-107-1043 - 1242-123,1.0,1.0,,2021-10-21 18:10:54+00:00,,,,Methane,,2808.0,3799.0,1817.0,,3.85,,,1.0,1.0,2021-10-21 18:11:06+00:00,0.0,Sonic,GHGSat,2,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,231569.0,AZ,4.604666666666668,4.343166666666667,4.171222222222222,3.8458666666666668,3.98855,3.98855,50.56666666666667,51.18333333333333,49.1,39.92666666666667,44.69166666666667,47.32888888888889,0.8354422051590095,0.7018824365962263,0.9222673913099562,0.6974503846288664,0.6371527840979976,0.6371527840979976,3.3392476267346916,4.331562002157271,7.17368787673463,9.114725244157164,9.960016755935705,11.548353097985071,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,3685.775,True,15.466666666666669,True,TP,1.0,4177.203923751104,4051.6746559616904,4304.013390655216,4176.887579094765,4048.6568275321815,4306.817357022828,4176.980672589073,4043.741191868635,4309.541561845704,4158.339250389501,3395.524943900708,4924.503594978872,4111.717246980112,2483.427080167375,5748.689982776459,3958.5282490019454,1400.9011441767072,6530.394377530549,-1368.887579094765,-32.772909329569195,2021-10-21 18:11:04+00:00,6900.0
380,1145,,1496-4-107-1043 - 1242-123,1.0,1.0,,2021-10-21 18:10:54+00:00,,,,Methane,,1770.0,2807.0,733.0,,2.43,,,1.0,1.0,2021-10-21 18:11:06+00:00,0.0,NASA-GEOS,GHGSat,1,,,,,,,231569.0,8.0,218645.0,231569.0,True,,231569.0,231569.0,231569.0,231569.0,231569.0,231569.0,AZ,4.604666666666668,4.343166666666667,4.171222222222222,3.8458666666666668,3.98855,3.98855,50.56666666666667,51.18333333333333,49.1,39.92666666666667,44.69166666666667,47.32888888888889,0.8354422051590095,0.7018824365962263,0.9222673913099562,0.6974503846288664,0.6371527840979976,0.6371527840979976,3.3392476267346916,4.331562002157271,7.17368787673463,9.114725244157164,9.960016755935705,11.548353097985071,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,3685.775,True,15.466666666666669,True,TP,1.0,4177.425767127738,4052.8312685456567,4303.139269185057,4177.114295066216,4046.833527747155,4306.399155397389,4178.314948151289,4043.4166420353904,4313.573355739508,4148.90479546112,3373.9380791192325,4934.656626448514,4095.9473147985236,2502.5362900907826,5690.827628261817,3978.203404772255,1477.6978767841679,6511.560595395194,-2407.114295066216,-57.626249248419434,2021-10-21 18:11:04+00:00,6900.0
