,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
286,1310,,1496-3-125-784-983-100,1.0,1.0,,2021-10-20 19:37:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:38:45+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,668.3091952433006,False,3.4943,663.5347839997572,659.1320487798523,657.2713310670998,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,9534.03,True,True,FN,0.0,12.043136946648263,11.962588016498724,12.093992568557637,11.964030082143664,11.883659645489821,12.014197198934143,11.929112315165092,11.850302304302103,11.980473439838315
287,1506,,1496-3-125-784-983-100,1.0,1.0,,2021-10-20 19:37:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:38:45+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,668.3091952433006,False,3.4943,663.5347839997572,659.1320487798523,657.2713310670998,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,9534.03,True,True,FN,0.0,12.04328057458743,11.962588016498724,12.093992568557637,11.96293331710094,11.883659645489821,12.014197198934143,11.92902273850796,11.850302304302103,11.980473439838315
288,1115,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:43:20+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,670.183513451063,False,3.5041,670.4232221748832,670.9010458119611,671.0777459922838,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10236.614999999998,True,True,FN,0.0,12.167079821329049,12.086077703503232,12.218838743554736,12.176279240360998,12.09464368511171,12.227498819265145,12.179270706757615,12.097811402757303,12.230701333103477
289,1311,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:43:20+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,670.183513451063,False,3.5041,670.4232221748832,670.9010458119611,671.0777459922838,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10236.614999999998,True,True,FN,0.0,12.1679594711036,12.086077703503232,12.218838743554736,12.176450491390998,12.09464368511171,12.227498819265145,12.178196140486238,12.097811402757303,12.230701333103477
290,1507,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:43:20+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,670.183513451063,False,3.5041,670.4232221748832,670.9010458119611,671.0777459922838,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10236.614999999998,True,True,FN,0.0,12.166646583724734,12.086077703503232,12.218838743554736,12.176436685126102,12.09464368511171,12.227498819265145,12.178739807674507,12.097811402757303,12.230701333103477
291,1116,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:47:29+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,664.503181739783,False,3.4744,665.801178975469,666.5228552365159,667.5964443052579,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10962.239999999998,True,True,FN,0.0,12.08409904167609,12.003217919614638,12.135068775952503,12.095857821500328,12.016155481406656,12.148148452018598,12.115364296573805,12.035401814422071,12.167606198798754
292,1312,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:47:29+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,664.503181739783,False,3.4744,665.801178975469,666.5228552365159,667.5964443052579,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10962.239999999998,True,True,FN,0.0,12.083122034393773,12.003217919614638,12.135068775952503,12.09712221573191,12.016155481406656,12.148148452018598,12.116486175901763,12.035401814422071,12.167606198798754
293,1508,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:47:29+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,664.503181739783,False,3.4744,665.801178975469,666.5228552365159,667.5964443052579,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10962.239999999998,True,True,FN,0.0,12.084447072473747,12.003217919614638,12.135068775952503,12.097449321065007,12.016155481406656,12.148148452018598,12.116531082419705,12.035401814422071,12.167606198798754
294,1117,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:52:00+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,596.1850000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1313,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:52:00+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,596.1850000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1509,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:52:00+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,596.1850000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1118,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:56:30+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1342.995,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1314,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:56:30+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1342.995,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1510,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:56:30+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1342.995,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1119,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:41+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2883.7349999999997,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1315,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:41+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2883.7349999999997,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1511,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:41+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2883.7349999999997,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1120,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:09:18+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3618.83,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1316,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:09:18+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3618.83,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1512,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:09:18+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,False,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3618.83,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1121,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,23.0,37.0,9.0,,1.74,,,1,1.0,2021-10-20 20:13:34+00:00,NASA-GEOS,GHGSat,1,,2619.05,2.0,218645.0,2619.05,False,,2829.780000000648,2831.011166666054,2818.6511111105774,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,458.76,True,True,TP,1.0,51.08097834264284,47.099265245765615,55.027775581595066,51.093502824888134,47.0730287744375,55.03842902235587,50.829344256498196,46.90826345000083,54.76921726046856
307,1317,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,32.0,43.0,21.0,,2.38,,,1,1.0,2021-10-20 20:13:34+00:00,Sonic,GHGSat,2,,2619.05,2.0,218645.0,2619.05,False,,2829.780000000648,2831.011166666054,2818.6511111105774,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,458.76,True,True,TP,1.0,51.03681588878342,47.07819799074804,54.955064573549265,51.043189286442846,47.095466354102946,55.04124600368703,50.857308331958436,46.90100634538877,54.82011270974656
308,1513,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,32.0,43.0,21.0,,2.38,,,1,1.0,2021-10-20 20:13:34+00:00,Sonic,GHGSat,3,,2619.05,2.0,218645.0,2619.05,False,,2829.780000000648,2831.011166666054,2818.6511111105774,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,458.76,True,True,TP,1.0,51.07318210282672,47.15826734775927,55.02195984591207,51.083148130194814,47.158603419333204,55.003921730048745,50.85366862365242,46.85585825570522,54.78729351018989
309,1122,,1496-3-134-965-1164-108,1.0,1.0,,2021-10-20 20:17:43+00:00,,,,Methane,,19.0,30.0,8.0,,1.75,,,1,1.0,2021-10-20 20:17:49+00:00,NASA-GEOS,GHGSat,1,,2661.82,2.0,218645.0,2661.82,False,,2759.6420000006497,2742.218999999389,2754.0156666661333,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1147.785,True,True,TP,1.0,49.8005593373712,45.876485775578345,53.649098848001366,49.46071264247935,45.615827114888255,53.3725701552508,49.66770386673652,45.739977460564866,53.527081355902745
310,1318,,1496-3-134-965-1164-108,1.0,1.0,,2021-10-20 20:17:43+00:00,,,,Methane,,32.0,43.0,21.0,,2.87,,,1,1.0,2021-10-20 20:17:49+00:00,Sonic,GHGSat,2,,2661.82,2.0,218645.0,2661.82,False,,2759.6420000006497,2742.218999999389,2754.0156666661333,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1147.785,True,True,TP,1.0,49.78203470755416,45.808996957212855,53.80559879200916,49.4554671483408,45.507891650248304,53.38423416512059,49.72745239578411,45.90750848523609,53.609760525998894
311,1514,,1496-3-134-965-1164-108,1.0,1.0,,2021-10-20 20:17:43+00:00,,,,Methane,,32.0,43.0,21.0,,2.87,,,1,1.0,2021-10-20 20:17:49+00:00,Sonic,GHGSat,3,,2661.82,2.0,218645.0,2661.82,False,,2759.6420000006497,2742.218999999389,2754.0156666661333,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1147.785,True,True,TP,1.0,49.792477697273874,45.885921787141704,53.72866776897553,49.48531608229077,45.6497290634506,53.41334798734249,49.7025070871994,45.79913165891603,53.6502045860733
312,1123,,1496-3-135-826-1025-109,1.0,1.0,,2021-10-20 20:21:56+00:00,,,,Methane,,34.0,55.0,13.0,,1.77,,,1,1.0,2021-10-20 20:22:03+00:00,NASA-GEOS,GHGSat,1,,2947.56,2.0,218645.0,2947.56,False,,2863.097333333982,2852.7179999993873,2862.1659999994654,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1580.8899999999999,True,True,TP,1.0,51.64229762177866,47.631083025353426,55.61167067984607,51.496522812042365,47.462485097669784,55.50144498024933,51.64576327639704,47.61269060901345,55.57643227974119
313,1319,,1496-3-135-826-1025-109,1.0,1.0,,2021-10-20 20:21:56+00:00,,,,Methane,,38.0,53.0,23.0,,1.99,,,1,1.0,2021-10-20 20:22:03+00:00,Sonic,GHGSat,2,,2947.56,2.0,218645.0,2947.56,False,,2863.097333333982,2852.7179999993873,2862.1659999994654,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1580.8899999999999,True,True,TP,1.0,51.664295100681784,47.63509549177525,55.65300228355021,51.51323165625241,47.62032130011358,55.47139370202438,51.640504240482606,47.63527593921679,55.66618031005967
314,1515,,1496-3-135-826-1025-109,1.0,1.0,,2021-10-20 20:21:56+00:00,,,,Methane,,38.0,53.0,23.0,,1.99,,,1,1.0,2021-10-20 20:22:03+00:00,Sonic,GHGSat,3,,2947.56,2.0,218645.0,2947.56,False,,2863.097333333982,2852.7179999993873,2862.1659999994654,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1580.8899999999999,True,True,TP,1.0,51.70909768018701,47.654646185377565,55.68834792384842,51.47322601990826,47.554637928721,55.52315677974543,51.629511490342196,47.526888685221564,55.66344961114842
315,1124,,1496-3-136-1117-1316-110,1.0,1.0,,2021-10-20 20:26:36+00:00,,,,Methane,,58.0,94.0,22.0,,1.78,,,1,1.0,2021-10-20 20:26:43+00:00,NASA-GEOS,GHGSat,1,,2885.43,2.0,218645.0,2885.43,False,,2850.3323333339804,2838.6329999993886,2837.8781111105773,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2195.91,True,True,TP,1.0,51.43635646482705,47.407524863885094,55.46097929342555,51.19561000181331,47.16312377689355,55.15317120418372,51.214936328456076,47.24301328577697,55.204706582958615
316,1320,,1496-3-136-1117-1316-110,1.0,1.0,,2021-10-20 20:26:36+00:00,,,,Methane,,105.0,133.0,77.0,,3.24,,,1,1.0,2021-10-20 20:26:43+00:00,Sonic,GHGSat,2,,2885.43,2.0,218645.0,2885.43,False,,2850.3323333339804,2838.6329999993886,2837.8781111105773,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2195.91,True,True,TP,1.0,51.43409386567211,47.44347484369931,55.43981985419667,51.22564019813048,47.26909606553338,55.15782099487453,51.20029885378261,47.27204557418284,55.16393843669521
317,1516,,1496-3-136-1117-1316-110,1.0,1.0,,2021-10-20 20:26:36+00:00,,,,Methane,,105.0,133.0,77.0,,3.24,,,1,1.0,2021-10-20 20:26:43+00:00,Sonic,GHGSat,3,,2885.43,2.0,218645.0,2885.43,False,,2850.3323333339804,2838.6329999993886,2837.8781111105773,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2195.91,True,True,TP,1.0,51.39561759059179,47.472776698789694,55.37347391001129,51.21907406311373,47.163557529645935,55.245619335467936,51.20847044483775,47.205208596068914,55.234507177384735
318,1125,,1496-3-137-764-963-111,1.0,1.0,,2021-10-20 20:30:36+00:00,,,,Methane,,22.0,35.0,9.0,,1.79,,,1,1.0,2021-10-20 20:30:47+00:00,NASA-GEOS,GHGSat,1,,2794.86,2.0,218645.0,2794.86,False,,2758.885666667316,2757.2546666660546,2736.994999999466,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2842.105,True,True,TP,1.0,49.810020999056185,45.91441627866489,53.77423217201202,49.765375318512646,45.90317659215801,53.732219834068,49.356603563958295,45.4596705196015,53.16390704428305
319,1321,,1496-3-137-764-963-111,1.0,1.0,,2021-10-20 20:30:36+00:00,,,,Methane,,30.0,41.0,18.0,,2.45,,,1,1.0,2021-10-20 20:30:47+00:00,Sonic,GHGSat,2,,2794.86,2.0,218645.0,2794.86,False,,2758.885666667316,2757.2546666660546,2736.994999999466,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2842.105,True,True,TP,1.0,49.80850102190977,45.90687810779126,53.72367120967764,49.75558966217381,45.86116593262975,53.64541359740419,49.38293140177777,45.59516608076989,53.27054828107193
320,1517,,1496-3-137-764-963-111,1.0,1.0,,2021-10-20 20:30:36+00:00,,,,Methane,,30.0,41.0,18.0,,2.45,,,1,1.0,2021-10-20 20:30:47+00:00,Sonic,GHGSat,3,,2794.86,2.0,218645.0,2794.86,False,,2758.885666667316,2757.2546666660546,2736.994999999466,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2842.105,True,True,TP,1.0,49.791424350294285,45.86782220521837,53.781614752641396,49.74685682639396,45.82944245670126,53.724745349155626,49.389688592186346,45.53846508280651,53.29071893052225
321,1126,,1496-3-138-1048-1247-112,1.0,1.0,,2021-10-20 20:35:13+00:00,,,,Methane,,26.0,42.0,10.0,,1.81,,,1,1.0,2021-10-20 20:35:23+00:00,NASA-GEOS,GHGSat,1,,2795.55,2.0,218645.0,2795.55,False,,2803.228666667315,2806.9976666660564,2819.993666666134,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,3434.52,True,True,TP,1.0,50.58745498020938,46.64518111730974,54.51716778735292,50.65369271994413,46.66584218431965,54.63753892475908,50.87290288160399,46.85864367145383,54.78271804085778
322,1322,,1496-3-138-1048-1247-112,1.0,1.0,,2021-10-20 20:35:13+00:00,,,,Methane,,31.0,44.0,18.0,,2.14,,,1,1.0,2021-10-20 20:35:23+00:00,Sonic,GHGSat,2,,2795.55,2.0,218645.0,2795.55,False,,2803.228666667315,2806.9976666660564,2819.993666666134,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,3434.52,True,True,TP,1.0,50.57275883688842,46.70159514060009,54.50230219239609,50.64797736953058,46.75173825316347,54.619805860565805,50.91999697706282,46.9897547562893,54.908732765467605
323,1518,,1496-3-138-1048-1247-112,1.0,1.0,,2021-10-20 20:35:13+00:00,,,,Methane,,31.0,44.0,18.0,,2.14,,,1,1.0,2021-10-20 20:35:23+00:00,Sonic,GHGSat,3,,2795.55,2.0,218645.0,2795.55,False,,2803.228666667315,2806.9976666660564,2819.993666666134,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,3434.52,True,True,TP,1.0,50.56818696466976,46.60381796607068,54.49376971682032,50.678249651376426,46.79774838643847,54.58128872297446,50.86345291724895,46.90968576976732,54.84921057397467
324,1127,,1496-3-139-886-1085-113,1.0,1.0,,2021-10-20 20:39:08+00:00,,,,Methane,,100.0,159.0,41.0,,1.83,,,1,1.0,2021-10-20 20:39:15+00:00,NASA-GEOS,GHGSat,1,,10731.01,2.0,218645.0,10731.01,False,,10700.58966666732,10710.83216666605,10724.94011111058,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,357.36,True,True,TP,1.0,193.0425075983959,181.85617148135435,204.0965647601778,193.23408447839046,182.37204705402925,204.14323174286287,193.56059446595,182.64815499274312,204.4120350841312
325,1323,,1496-3-139-886-1085-113,1.0,1.0,,2021-10-20 20:39:08+00:00,,,,Methane,,242.0,331.0,153.0,,4.43,,,1,1.0,2021-10-20 20:39:15+00:00,Sonic,GHGSat,2,,10731.01,2.0,218645.0,10731.01,False,,10700.58966666732,10710.83216666605,10724.94011111058,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,357.36,True,True,TP,1.0,192.93987361742532,181.9611915210354,203.92836399004076,193.2656544484667,182.37231932417833,204.0946523604722,193.3779421220496,182.25543530746447,204.61283171016308
326,1519,,1496-3-139-886-1085-113,1.0,1.0,,2021-10-20 20:39:08+00:00,,,,Methane,,242.0,331.0,153.0,,4.43,,,1,1.0,2021-10-20 20:39:15+00:00,Sonic,GHGSat,3,,10731.01,2.0,218645.0,10731.01,False,,10700.58966666732,10710.83216666605,10724.94011111058,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,357.36,True,True,TP,1.0,192.97938504693477,182.0159790615567,204.0133596214888,193.27796360251034,182.2193474727556,204.20143362083422,193.47749705865075,182.41162444269185,204.46168437493634
327,1128,,1496-3-140-565-764-114,1.0,1.0,,2021-10-20 20:43:48+00:00,,,,Methane,,60.0,95.0,25.0,,1.85,,,1,1.0,2021-10-20 20:43:48+00:00,NASA-GEOS,GHGSat,1,,10796.49,2.0,218645.0,10796.49,False,,10785.528333333985,10773.041499999388,10769.10155555503,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1263.105,True,True,TP,1.0,194.60329731801232,183.52168118725518,205.7384638081332,194.46468261393508,183.2711231629631,205.30397630615428,194.29253560501687,183.2037802892558,205.33907957164288
328,1324,,1496-3-140-565-764-114,1.0,1.0,,2021-10-20 20:43:48+00:00,,,,Methane,,112.0,145.0,79.0,,3.4,,,1,1.0,2021-10-20 20:43:48+00:00,Sonic,GHGSat,2,,10796.49,2.0,218645.0,10796.49,False,,10785.528333333985,10773.041499999388,10769.10155555503,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1263.105,True,True,TP,1.0,194.60536244962154,183.6242080983203,205.81833793817358,194.45110794978183,183.38929179614175,205.38434080618836,194.36721601160787,183.30708979924404,205.55726606402223
329,1520,,1496-3-140-565-764-114,1.0,1.0,,2021-10-20 20:43:48+00:00,,,,Methane,,135.0,180.0,90.0,,3.4,,,1,1.0,2021-10-20 20:43:48+00:00,Sonic,GHGSat,3,,10796.49,2.0,218645.0,10796.49,False,,10785.528333333985,10773.041499999388,10769.10155555503,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1263.105,True,True,TP,1.0,194.63793510821296,183.42813010366234,205.8901188190143,194.29660194287845,183.2538185627221,205.26813005651292,194.37649646572868,183.18819862754484,205.34699114916805
330,1129,,1496-3-141-802-1001-115,1.0,1.0,,2021-10-20 20:47:48+00:00,,,,Methane,,108.0,170.0,46.0,,1.86,,,1,1.0,2021-10-20 20:47:50+00:00,NASA-GEOS,GHGSat,1,,10728.48,2.0,218645.0,10728.48,False,,10724.880666667314,10732.381999999385,10732.289111110582,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1984.125,True,True,TP,1.0,193.41008844618472,182.30411445828022,204.3048825380971,193.69043915660507,182.7944476630689,204.65803771328956,193.67284746475735,182.65040680968357,204.49295891350698
331,1325,,1496-3-141-802-1001-115,1.0,1.0,,2021-10-20 20:47:48+00:00,,,,Methane,,170.0,228.0,112.0,,2.91,,,1,1.0,2021-10-20 20:47:50+00:00,Sonic,GHGSat,2,,10728.48,2.0,218645.0,10728.48,False,,10724.880666667314,10732.381999999385,10732.289111110582,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1984.125,True,True,TP,1.0,193.46923852182297,182.55624487352716,204.44609011885564,193.69114155618277,182.68383770660762,204.9644235572315,193.68927454932313,182.62508774878043,204.53799098086094
332,1521,,1496-3-141-802-1001-115,1.0,1.0,,2021-10-20 20:47:48+00:00,,,,Methane,,170.0,228.0,112.0,,2.91,,,1,1.0,2021-10-20 20:47:50+00:00,Sonic,GHGSat,3,,10728.48,2.0,218645.0,10728.48,False,,10724.880666667314,10732.381999999385,10732.289111110582,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1984.125,True,True,TP,1.0,193.52084344408425,182.63470194426927,204.67652133311512,193.5962918210751,182.57825854900932,204.50491173804025,193.62801289514852,182.68243823181726,204.48228893104826
333,1130,,1496-3-142-650-849-116,1.0,1.0,,2021-10-20 20:52:13+00:00,,,,Methane,,73.0,116.0,30.0,,1.86,,,1,1.0,2021-10-20 20:52:14+00:00,NASA-GEOS,GHGSat,1,,10657.13,2.0,218645.0,10657.13,False,,10681.151000000653,10679.339166666054,10675.15199999947,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,2824.915,True,True,TP,1.0,192.7805067355156,181.86068718712082,203.9389070282311,192.73207022382934,181.76423093155356,203.70116010584252,192.60377190975518,181.91403962026197,203.51478492221793
334,1326,,1496-3-142-650-849-116,1.0,1.0,,2021-10-20 20:52:13+00:00,,,,Methane,,129.0,175.0,83.0,,3.25,,,1,1.0,2021-10-20 20:52:14+00:00,Sonic,GHGSat,2,,10657.13,2.0,218645.0,10657.13,False,,10681.151000000653,10679.339166666054,10675.15199999947,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,2824.915,True,True,TP,1.0,192.80009361638517,181.6061353309643,203.93663407008938,192.7692954614911,181.57469758960835,203.69661885461167,192.4861854939861,181.45206143120396,203.52951016320023
