,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
266,817,477.0,F80,1.0,1.0,,2021-08-03 16:30:58+00:00,,,,Methane,200.1924074,392.9574491,435.2843121,350.6305861,,3.132666667,,,1.0,,2021-08-03 16:30:38+00:00,Sonic,CarbonMapper,3,,34702.55,4.0,218645.0,34702.55,False,,34644.295666666374,34678.09516666724,34663.969666666824,TX,2021-08-03 16:21:15+00:00,2021-08-03 16:31:35+00:00,2022.0,1442.77,True,True,TP,1.0,558.84737352681,525.4628164644254,596.5367129798839,560.1986560660473,525.9932083497711,595.2121598321609,560.4388256720924,524.5731624513833,597.2890355188272
267,463,123.0,96.0,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,112.53578059999998,161.5073976,63.56416365,,1.405113042,,,1.0,,2021-08-03 16:32:25+00:00,NASA-GEOS,CarbonMapper,1,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333065,19442.93000000058,19346.43333333347,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,True,NE,-1.0,313.84232618238957,293.1146152903336,337.8903979558349,314.1660343116613,293.59709127161153,337.4671476976367,312.03723993074414,289.68093222826167,335.5676146286522
268,649,309.0,81,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,34.30530113,48.59567521,20.01492705,,0.428333333,,,1.0,,2021-08-03 16:32:25+00:00,Sonic,CarbonMapper,2,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333065,19442.93000000058,19346.43333333347,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,True,NE,-1.0,314.0106378585017,295.6569034872352,334.1566391882998,313.624214586703,292.9836884131351,338.5611219770827,312.08832717857365,292.7760057653842,331.93148228012666
269,818,478.0,F81,1.0,1.0,,2021-08-03 16:32:43+00:00,,,,Methane,128.4056074,32.53306268,45.78904715,19.27707821,,0.428333333,,,1.0,,2021-08-03 16:32:25+00:00,Sonic,CarbonMapper,3,,19398.62,4.0,218645.0,19398.62,False,,19465.343333333065,19442.93000000058,19346.43333333347,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,32.190000000000005,False,True,NE,-1.0,313.90736735337134,293.45427842157113,335.7166236062577,314.13332257449105,294.4722714183153,337.7562260804959,311.53295762217766,290.4397592139485,335.42726058820375
270,464,124.0,97.0,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,193.2519367,285.522944,100.9809294,,1.405113042,,,1.0,,2021-08-03 16:34:29+00:00,NASA-GEOS,CarbonMapper,1,,19180.66,4.0,218645.0,19180.66,False,,19231.4039999997,19352.943666667266,19408.272888889045,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,True,NE,-1.0,309.8771035485043,290.1768363671394,332.7865841801847,312.340689419074,292.49737984806285,334.4119749653549,313.89145903601735,292.2769267094202,337.15262326334584
271,650,310.0,82,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,187.64330669999998,270.43249080000004,104.8541225,,1.364333333,,,1.0,,2021-08-03 16:34:29+00:00,Sonic,CarbonMapper,2,,19180.66,4.0,218645.0,19180.66,False,,19231.4039999997,19352.943666667266,19408.272888889045,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,True,NE,-1.0,310.70204625286453,291.04441323929893,334.6641916935308,313.0028314148342,290.8876984175462,337.9264128073421,313.57461716381823,292.4886963224555,339.46268997297983
272,819,479.0,F82,1.0,1.0,,2021-08-03 16:34:42+00:00,,,,Methane,78.74642849,386.1203409,534.9429941000001,237.29768769999998,,1.364333333,,,1.0,,2021-08-03 16:34:29+00:00,Sonic,CarbonMapper,3,,19180.66,4.0,218645.0,19180.66,False,,19231.4039999997,19352.943666667266,19408.272888889045,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,121.765,False,True,NE,-1.0,312.05488035924355,292.10732800842777,334.30072099679916,311.5669644687884,291.36859067921904,334.11944333699876,313.68663173868833,294.196104123904,336.79208468099165
273,465,125.0,98.0,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,149.4590245,125.05292820000001,180.9454023,69.16045406,,1.405113042,,,1.0,,2021-08-03 16:36:49+00:00,NASA-GEOS,CarbonMapper,1,,18821.89,4.0,218645.0,18821.89,False,,18884.85266666639,18915.260333333885,18966.255111111208,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,True,TP,1.0,304.9855030603274,285.6280395533055,326.3828925811077,305.3693122520279,287.1455675037073,326.67172077424186,305.99334860995424,285.30873191928026,328.31588553434926
274,651,311.0,83,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,149.4590245,130.4124446,183.31980969999998,77.50507958,,1.465333333,,,1.0,,2021-08-03 16:36:49+00:00,Sonic,CarbonMapper,2,,18821.89,4.0,218645.0,18821.89,False,,18884.85266666639,18915.260333333885,18966.255111111208,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,True,TP,1.0,304.60030363172825,283.72807209865937,328.1910306325971,305.278384073183,286.0122783591175,327.60051695126106,306.2857184842576,285.4243068597961,329.30034401959784
275,820,480.0,F83,1.0,1.0,,2021-08-03 16:37:07+00:00,,,,Methane,198.5673689,184.3889341,255.0099714,113.76789679999999,,1.465333333,,,1.0,,2021-08-03 16:36:49+00:00,Sonic,CarbonMapper,3,,18821.89,4.0,218645.0,18821.89,False,,18884.85266666639,18915.260333333885,18966.255111111208,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,421.79499999999996,True,True,TP,1.0,304.9167462251702,285.3484978913717,328.1650294714978,306.2857915034518,285.3662630938189,330.8459903623468,305.671671770768,286.17515004962064,325.9831692166565
276,466,126.0,99.0,1.0,1.0,,2021-08-03 16:39:00+00:00,,,,Methane,132.0340865,204.60757180000002,315.4398715,93.7752721,,1.405113042,,,1.0,,2021-08-03 16:38:37+00:00,NASA-GEOS,CarbonMapper,1,,19005.03,4.0,218645.0,19005.03,False,,18972.25599999971,19101.00100000059,19058.397777777896,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,564.085,True,True,TP,1.0,306.28556949097594,286.8690446026543,329.03949338567384,308.91100286802185,288.5822847322593,331.6341328334536,308.063828513148,288.6340300544546,330.8986615500722
277,652,312.0,84,1.0,1.0,,2021-08-03 16:39:00+00:00,,,,Methane,132.0340865,374.62258810000003,542.6238256,206.62135049999998,,2.572666667,,,1.0,,2021-08-03 16:38:37+00:00,Sonic,CarbonMapper,2,,19005.03,4.0,218645.0,19005.03,False,,18972.25599999971,19101.00100000059,19058.397777777896,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,564.085,True,True,TP,1.0,306.6233789749735,287.46276229766,328.3283831670719,308.1472223209513,286.90768654996856,330.89942425600316,307.5515073431159,288.4457781514114,330.86759879520787
278,821,481.0,F84,1.0,1.0,,2021-08-03 16:39:00+00:00,,,,Methane,200.8208157,160.8637015,209.0045588,112.7228442,,2.572666667,,,1.0,,2021-08-03 16:38:37+00:00,Sonic,CarbonMapper,3,,19005.03,4.0,218645.0,19005.03,False,,18972.25599999971,19101.00100000059,19058.397777777896,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,564.085,True,True,TP,1.0,305.80868106602304,284.4327329899939,329.3264156358865,306.91119206452197,286.5766230995715,329.3180753051516,307.89750513391937,288.20981670680357,328.8086740257061
279,467,127.0,100.0,1.0,1.0,,2021-08-03 16:41:23+00:00,,,,Methane,148.21943190000002,141.7098674,202.9280949,80.49163994,,1.405113042,,,1.0,,2021-08-03 16:41:09+00:00,NASA-GEOS,CarbonMapper,1,,18935.77,4.0,218645.0,18935.77,False,,18908.63733333305,18920.90266666719,18945.39888888898,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1086.8799999999999,True,True,TP,1.0,304.70592246878726,284.1713841311628,326.73163634880405,305.8511986916508,287.12702350638637,330.0027799407817,305.5760006275484,286.96692800721814,327.93704227541883
280,653,313.0,85,1.0,1.0,,2021-08-03 16:41:23+00:00,,,,Methane,148.21943190000002,353.4225395,405.0518633,301.79321560000005,,3.504333333,,,1.0,,2021-08-03 16:41:09+00:00,Sonic,CarbonMapper,2,,18935.77,4.0,218645.0,18935.77,False,,18908.63733333305,18920.90266666719,18945.39888888898,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1086.8799999999999,True,True,TP,1.0,304.2229455116167,285.18322461906763,327.41656947508056,305.0012921975218,283.71545768071314,328.1182731215095,305.8471323386493,284.52679594495737,327.54811420073
281,822,482.0,F85,1.0,1.0,,2021-08-03 16:41:23+00:00,,,,Methane,161.2761607,275.79954879999997,311.3196585,240.2794391,,3.504333333,,,1.0,,2021-08-03 16:41:09+00:00,Sonic,CarbonMapper,3,,18935.77,4.0,218645.0,18935.77,False,,18908.63733333305,18920.90266666719,18945.39888888898,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1086.8799999999999,True,True,TP,1.0,304.73391654463995,285.6265636083131,327.33859287126916,305.88966195353794,286.50349849458763,329.20857083893713,306.24966828524293,285.43942414270225,327.4828456764904
282,468,128.0,101.0,1.0,1.0,,2021-08-03 16:43:34+00:00,,,,Methane,148.946299,137.92908880000002,204.8840334,70.97414424,,1.405113042,,,1.0,,2021-08-03 16:43:14+00:00,NASA-GEOS,CarbonMapper,1,,18876.95,4.0,218645.0,18876.95,False,,18840.22399999972,18846.535666667227,18859.53544444455,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1458.6350000000002,True,True,TP,1.0,304.53711543813256,286.05907208504414,325.6176217276067,303.41378212446455,283.9604709588899,325.29094167069724,304.4466841489421,285.53050716210265,326.84858793102256
283,654,314.0,86,1.0,1.0,,2021-08-03 16:43:34+00:00,,,,Methane,148.946299,271.81133339999997,346.3802292,197.2424375,,2.7689999999999997,,,1.0,,2021-08-03 16:43:14+00:00,Sonic,CarbonMapper,2,,18876.95,4.0,218645.0,18876.95,False,,18840.22399999972,18846.535666667227,18859.53544444455,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1458.6350000000002,True,True,TP,1.0,304.30279163015337,283.48105521548246,326.8144200991705,303.5471721171603,284.2121925881825,324.996368398239,304.4651419742711,285.4315903863886,327.09949539482585
284,823,483.0,F86,1.0,1.0,,2021-08-03 16:43:34+00:00,,,,Methane,200.1924074,206.8446487,237.1655086,176.5237888,,2.7689999999999997,,,1.0,,2021-08-03 16:43:14+00:00,Sonic,CarbonMapper,3,,18876.95,4.0,218645.0,18876.95,False,,18840.22399999972,18846.535666667227,18859.53544444455,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1458.6350000000002,True,True,TP,1.0,303.9254055396216,283.0446134414936,326.87956657352106,303.56970265895256,282.5891514983665,325.9123990872882,304.18605650399195,284.5269097593169,325.5793667521788
285,469,129.0,102.0,1.0,1.0,,2021-08-03 16:45:45+00:00,,,,Methane,144.15616530000003,137.9507608,202.0821281,73.81939353,,1.405113042,,,1.0,,2021-08-03 16:45:26+00:00,NASA-GEOS,CarbonMapper,1,,18858.83,4.0,218645.0,18858.83,False,,18760.942999999712,18755.75833333385,18757.059444444523,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1818.235,True,True,TP,1.0,302.3918898735199,282.0269079541308,324.5236131970913,302.6394964374404,283.19874606491123,326.1465629571096,302.7223564450687,283.0191966212666,324.0840922170166
286,655,315.0,87,1.0,1.0,,2021-08-03 16:45:45+00:00,,,,Methane,144.15616530000003,256.1783327,323.108627,189.24803830000002,,2.609333333,,,1.0,,2021-08-03 16:45:26+00:00,Sonic,CarbonMapper,2,,18858.83,4.0,218645.0,18858.83,False,,18760.942999999712,18755.75833333385,18757.059444444523,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1818.235,True,True,TP,1.0,302.6469148005133,282.4996556409832,324.5389376203685,302.57796738038803,281.7247728927056,323.24652046174606,302.24554057050875,282.8625281835088,322.79115469084235
287,824,484.0,F87,1.0,1.0,,2021-08-03 16:45:45+00:00,,,,Methane,185.9516066,214.12477880000003,253.6119675,174.63759009999998,,2.609333333,,,1.0,,2021-08-03 16:45:26+00:00,Sonic,CarbonMapper,3,,18858.83,4.0,218645.0,18858.83,False,,18760.942999999712,18755.75833333385,18757.059444444523,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,1818.235,True,True,TP,1.0,303.16014677392207,284.1337741835866,326.48443163318603,302.37885592328223,283.9083938012344,324.113911983904,303.0981433675275,284.37408875824764,326.0378865759857
288,470,130.0,103.0,1.0,1.0,,2021-08-03 16:47:40+00:00,,,,Methane,138.13037319999998,152.8469446,220.7394242,84.95446504,,1.405113042,,,1.0,,2021-08-03 16:47:17+00:00,NASA-GEOS,CarbonMapper,1,,18247.28,4.0,218645.0,18247.28,False,,18465.63199999971,18537.906666667186,18579.1120000001,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2090.105,True,True,TP,1.0,297.45586327220315,278.18063782251477,317.5486547096955,298.7237209866788,277.93353826529767,319.28187324822335,299.527952047768,279.0526856470836,320.9257778261588
289,656,316.0,88,1.0,1.0,,2021-08-03 16:47:40+00:00,,,,Methane,138.13037319999998,139.67237519999998,177.84057769999998,101.50417270000001,,1.284,,,1.0,,2021-08-03 16:47:17+00:00,Sonic,CarbonMapper,2,,18247.28,4.0,218645.0,18247.28,False,,18465.63199999971,18537.906666667186,18579.1120000001,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2090.105,True,True,TP,1.0,297.35621366563,278.28947620292666,317.59293960134625,299.01562888713187,278.1198499549081,320.28450271845054,300.20631976144654,281.25085737919426,321.47611495183656
290,825,485.0,F88,1.0,1.0,,2021-08-03 16:47:40+00:00,,,,Methane,179.7247896,168.1033066,209.01931969999998,127.18729350000001,,1.284,,,1.0,,2021-08-03 16:47:17+00:00,Sonic,CarbonMapper,3,,18247.28,4.0,218645.0,18247.28,False,,18465.63199999971,18537.906666667186,18579.1120000001,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2090.105,True,True,TP,1.0,297.11822663127805,277.25117545719746,317.4752937050207,298.7041020861077,278.97705333699497,321.3160557110038,299.4305253148423,279.62192160873724,321.70575231286955
291,471,131.0,104.0,1.0,1.0,,2021-08-03 16:49:33+00:00,,,,Methane,147.48898259999999,99.68128357,144.8643417,54.49822544,,1.405113042,,,1.0,,2021-08-03 16:49:17+00:00,NASA-GEOS,CarbonMapper,1,,4419.83,4.0,218645.0,4419.83,False,,17560.479999999734,17980.858000000542,18120.020222222338,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2295.2799999999997,True,False,NS,0.0,282.7028073273646,265.1286809313625,302.5888647764124,289.9586172328959,270.6819154005981,311.93370629370054,292.10032042620446,272.40839372933294,312.92318470038174
292,657,317.0,89,1.0,1.0,,2021-08-03 16:49:33+00:00,,,,Methane,147.48898259999999,120.7193419,148.82506519999998,92.61361869,,1.7016666669999998,,,1.0,,2021-08-03 16:49:17+00:00,Sonic,CarbonMapper,2,,4419.83,4.0,218645.0,4419.83,False,,17560.479999999734,17980.858000000542,18120.020222222338,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2295.2799999999997,True,False,NS,0.0,283.3586561468783,263.4550976011726,303.8271494364182,290.76313381474887,271.8626961995135,313.6055702579532,291.7900706912654,272.8752584812201,312.97588112168404
293,826,486.0,F89,1.0,1.0,,2021-08-03 16:49:33+00:00,,,,Methane,191.7185437,102.4466814,120.37154950000001,84.52181329,,1.7016666669999998,,,1.0,,2021-08-03 16:49:17+00:00,Sonic,CarbonMapper,3,,4419.83,4.0,218645.0,4419.83,False,,17560.479999999734,17980.858000000542,18120.020222222338,TX,2021-08-03 16:31:35+00:00,2021-08-03 16:50:45+00:00,2023.0,2295.2799999999997,True,False,NS,0.0,283.62424234824664,266.03508530292,302.6021358097697,289.96776933281905,271.39760466789284,312.74274258546285,291.9622872087841,271.2617596100443,315.41663797910275
294,472,132.0,105.0,1.0,1.0,,2021-08-03 16:51:25+00:00,,,,Methane,146.4786674,182.639625,272.5197874,92.75946265,,1.405113042,,,1.0,,2021-08-03 16:51:03+00:00,NASA-GEOS,CarbonMapper,1,,55980.36,4.0,218645.0,55980.36,False,,55658.11666666648,50947.01300000054,40622.494222222296,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,46.355,False,True,NE,-1.0,898.789815506398,851.7709520193811,956.8577052119641,822.8022664150556,772.5993124076963,878.6499989385939,654.5233813124706,618.3449601405702,703.0509283248263
295,658,318.0,90,1.0,1.0,,2021-08-03 16:51:25+00:00,,,,Methane,146.4786674,280.4581696,365.5300321,195.38630700000002,,2.157666667,,,1.0,,2021-08-03 16:51:03+00:00,Sonic,CarbonMapper,2,,55980.36,4.0,218645.0,55980.36,False,,55658.11666666648,50947.01300000054,40622.494222222296,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,46.355,False,True,NE,-1.0,897.3247168054646,847.9072041479617,949.0348566115861,821.4488160242057,775.8397099177002,875.899114508953,656.4289609849344,621.2456163539883,704.4088136654647
296,827,487.0,F90,1.0,1.0,,2021-08-03 16:51:25+00:00,,,,Methane,177.6344561,238.6242387,281.1087905,196.1396869,,2.157666667,,,1.0,,2021-08-03 16:51:03+00:00,Sonic,CarbonMapper,3,,55980.36,4.0,218645.0,55980.36,False,,55658.11666666648,50947.01300000054,40622.494222222296,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,46.355,False,True,NE,-1.0,898.8933929399092,854.3968278174855,956.1179810200034,823.2301207837595,779.0078561247875,881.2356740659563,654.7982643158713,618.3017836289533,699.7818655341526
297,473,133.0,106.0,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,123.0365799,130.1823163,193.2374577,67.12717486,,1.405113042,,,1.0,,2021-08-03 16:53:03+00:00,NASA-GEOS,CarbonMapper,1,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,914.7896025758657,865.4129989514477,975.8975718223367,914.528522381993,867.6265370213754,968.3978051505736,913.5743335542574,857.7415477928009,971.2430329887345
298,659,319.0,91,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,123.0365799,159.4489269,213.8064724,105.0913815,,1.7209999999999999,,,1.0,,2021-08-03 16:53:03+00:00,Sonic,CarbonMapper,2,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,918.6607222476383,869.2070037822763,980.3003040214662,914.5705335155893,868.65523365084,971.1232399614103,911.9381460078434,860.3512283362709,970.4251265631419
299,828,488.0,F91,1.0,1.0,,2021-08-03 16:53:23+00:00,,,,Methane,195.0,144.9897219,181.5206802,108.4587636,,1.7209999999999999,,,1.0,,2021-08-03 16:53:03+00:00,Sonic,CarbonMapper,3,,56819.54,4.0,218645.0,56819.54,False,,56807.525999999794,56655.68666666722,56626.00022222215,TX,2021-08-03 16:50:45+00:00,2021-08-03 16:55:05+00:00,2024.0,271.63,True,True,TP,1.0,917.5568750135684,864.7766589018128,975.8039987019037,914.7865810539575,860.7241043738989,966.3545580644738,911.2752682197724,861.6089742085394,973.7634681254115
300,474,134.0,107.0,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,190.6460161,284.8383294,96.45370277,,1.405113042,,,1.0,,2021-08-03 16:55:14+00:00,NASA-GEOS,CarbonMapper,1,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,773.2879750342147,727.0267078447436,822.170844495349,812.3218996035417,765.3810817981606,866.9185053726421,850.6674494119028,804.2059388508076,903.7737143228095
301,660,320.0,92,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,203.3393907,260.40932069999997,146.2694606,,1.498666667,,,1.0,,2021-08-03 16:55:14+00:00,Sonic,CarbonMapper,2,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,770.3360655064732,722.6186396705422,816.2409920396506,810.6451869065453,765.09387491583,861.1870255040018,848.1212717597679,800.2372910371071,900.0923554776962
302,829,489.0,F92,1.0,1.0,,2021-08-03 16:55:36+00:00,,,,Methane,88.63972022,738.385032,833.3335939,643.4364701000001,,1.498666667,,,1.0,,2021-08-03 16:55:14+00:00,Sonic,CarbonMapper,3,,46397.11,4.0,218645.0,46397.11,False,,47851.65799999982,50370.95816666726,52707.049666666615,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,14.805,False,True,NE,-1.0,774.266103881726,724.1697631972878,819.3895620583531,811.5552396988526,767.807827020135,866.1460938736158,848.1572964907008,799.3693858623268,901.2541825947441
303,475,135.0,108.0,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,257.4446364,379.8435863,135.0456865,,1.405113042,,,1.0,,2021-08-03 16:57:41+00:00,NASA-GEOS,CarbonMapper,1,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,743.6658428072025,702.3267255358699,792.1703624978531,743.7231792714973,703.0670898359991,794.0155945182685,747.073669443507,706.3139144071165,797.7006476597809
304,661,321.0,93,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,380.4866092,477.76290159999996,283.21031669999996,,2.076666667,,,1.0,,2021-08-03 16:57:41+00:00,Sonic,CarbonMapper,2,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,746.1321984102974,702.9144120522744,796.4617693163023,744.2993502711779,702.9898368253723,791.7298677413195,746.5921148379366,704.1568565456997,800.1542100365667
305,830,490.0,F93,1.0,1.0,,2021-08-03 16:57:54+00:00,,,,Methane,144.9965517,707.8567761,810.8976325,604.8159197000001,,2.076666667,,,1.0,,2021-08-03 16:57:41+00:00,Sonic,CarbonMapper,3,,46094.4,4.0,218645.0,46094.4,False,,46212.51733333313,46222.336000000614,46245.16600000006,TX,2021-08-03 16:55:05+00:00,2021-08-03 16:58:15+00:00,2025.0,249.59499999999997,True,True,TP,1.0,747.1505284862983,704.2427769745918,795.0559574923535,746.5948019043127,701.1903996406796,795.4339803790854,745.3491222716007,701.550636905871,795.9573998315612
306,476,136.0,109.0,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,116.691902,158.947831,241.1364883,76.75917374,,1.3801167559999998,,,1.0,,2021-08-03 16:59:53+00:00,NASA-GEOS,CarbonMapper,1,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,670.7687285652653,632.1108864670645,717.062951792723,671.2712869580304,632.483259852277,719.673786633322,671.5299937567597,630.9326130251266,717.4744535236329
307,662,322.0,94,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,116.691902,242.1637895,314.4057163,169.9218626,,2.102666667,,,1.0,,2021-08-03 16:59:53+00:00,Sonic,CarbonMapper,2,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,670.0149985953817,636.4734561203938,712.5593113079352,670.0751841766042,632.3403584017823,711.4649867961031,672.1600132197816,636.9343915538277,716.6331463071076
308,831,491.0,F94,1.0,1.0,,2021-08-03 17:00:13+00:00,,,,Methane,179.32372959999998,311.8360331,354.73855760000004,268.93350860000004,,2.102666667,,,1.0,,2021-08-03 16:59:53+00:00,Sonic,CarbonMapper,3,,41513.3,4.0,218645.0,41513.3,False,,41543.75999999986,41539.460000000545,41627.20644444448,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,218.83,True,True,TP,1.0,672.8088697065277,632.5261550760678,716.7401339502844,670.1494564147034,628.745044951707,713.7499958845375,671.6188090994206,633.5741734652285,720.1225248552576
309,477,137.0,110.0,1.0,1.0,,2021-08-03 17:02:34+00:00,,,,Methane,150.0,214.20376639999998,314.0086988,114.398834,,1.3801167559999998,,,1.0,,2021-08-03 17:02:17+00:00,NASA-GEOS,CarbonMapper,1,,41075.99,4.0,218645.0,41075.99,False,,41273.095999999794,41274.82800000059,41297.10111111115,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,540.01,True,True,TP,1.0,666.079648358495,630.1030881495695,712.0763839568289,664.2333160735245,625.7717135209655,708.3495182263928,666.0488479564389,625.1907828130983,709.7880146028501
310,663,323.0,95,1.0,1.0,,2021-08-03 17:02:34+00:00,,,,Methane,150.0,290.6509581,377.57589939999997,203.7260168,,1.8726666669999998,,,1.0,,2021-08-03 17:02:17+00:00,Sonic,CarbonMapper,2,,41075.99,4.0,218645.0,41075.99,False,,41273.095999999794,41274.82800000059,41297.10111111115,TX,2021-08-03 16:58:15+00:00,2021-08-03 17:35:25+00:00,2026.0,540.01,True,True,TP,1.0,665.6913520400874,625.9081360870524,709.2239266026106,665.3037491966375,622.4298242895653,709.4920581204224,666.8285722707597,626.3363285518243,710.0866778338108
