,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
195,1032,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:46:54+00:00,Sonic,GHGSat,,0.0,0.5,21175085.0,666.6835110835065,3.4858,667.6652968120329,668.6910716394411,669.2669675967795,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10864.43,True,FN,0.0,12.117345650386053,12.036636139654094,12.168854082631473,12.13563025175111,12.055025296858414,12.187445237845075,12.145689602723166,12.065349433111502,12.197882780870833
196,837,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:51:00+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,402.34000000000003,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1033,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:51:00+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,402.34000000000003,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,838,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:55:51+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1279.4950000000001,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1034,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:55:51+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1279.4950000000001,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,839,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:00+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2770.665,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,1035,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:00+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2770.665,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,840,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:08:27+00:00,NASA-GEOS,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3527.645,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,1036,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:08:27+00:00,Sonic,GHGSat,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3527.645,True,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,841,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,23.0,37.0,9.0,,1.74,,,1,1.0,2021-10-20 20:13:28+00:00,NASA-GEOS,GHGSat,,2918.99,2.0,218645.0,2918.99,,2843.911333333983,2807.015666666055,2816.295777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,445.14,True,TP,1.0,51.30723673594009,47.4197961214953,55.2801177118307,50.66362325756707,46.68013680492721,54.710950528459115,50.808754229437056,46.82713134147224,54.838203642716145
205,1037,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,32.0,43.0,21.0,,2.38,,,1,1.0,2021-10-20 20:13:28+00:00,Sonic,GHGSat,,2918.99,2.0,218645.0,2918.99,,2843.911333333983,2807.015666666055,2816.295777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,445.14,True,TP,1.0,51.34161276229473,47.33246130416019,55.33163444732873,50.626400351343875,46.77972688740549,54.64150503756665,50.80677665357435,46.829070313731364,54.81058518926163
206,842,,1496-3-134-965-1164-108,1.0,1.0,,2021-10-20 20:17:43+00:00,,,,Methane,,19.0,30.0,8.0,,1.75,,,1,1.0,2021-10-20 20:17:43+00:00,NASA-GEOS,GHGSat,,2768.45,2.0,218645.0,2768.45,,2748.173666667316,2742.701333332722,2753.6162222216885,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1132.33,True,TP,1.0,49.567739560750354,45.657168968912245,53.41805142057938,49.470345930790494,45.62357866673736,53.347259506150294,49.710842904770274,45.76819557968516,53.650124950232424
207,1038,,1496-3-134-965-1164-108,1.0,1.0,,2021-10-20 20:17:43+00:00,,,,Methane,,32.0,43.0,21.0,,2.87,,,1,1.0,2021-10-20 20:17:43+00:00,Sonic,GHGSat,,2768.45,2.0,218645.0,2768.45,,2748.173666667316,2742.701333332722,2753.6162222216885,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1132.33,True,TP,1.0,49.60911751722837,45.73577284536353,53.41595362718508,49.496135019923784,45.65309644914883,53.415644091485255,49.6789232097157,45.8182637500227,53.487672179804676
208,843,,1496-3-135-826-1025-109,1.0,1.0,,2021-10-20 20:21:56+00:00,,,,Methane,,34.0,55.0,13.0,,1.77,,,1,1.0,2021-10-20 20:21:56+00:00,NASA-GEOS,GHGSat,,2929.51,2.0,218645.0,2929.51,,2839.792666667316,2857.3786666660535,2859.8067777772435,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1568.115,True,TP,1.0,51.22084947994089,47.20932439106294,55.12895658605534,51.5606791112019,47.62492284177681,55.55465635630739,51.56166841386524,47.46476930842984,55.56372839756386
209,1039,,1496-3-135-826-1025-109,1.0,1.0,,2021-10-20 20:21:56+00:00,,,,Methane,,38.0,53.0,23.0,,1.99,,,1,1.0,2021-10-20 20:21:56+00:00,Sonic,GHGSat,,2929.51,2.0,218645.0,2929.51,,2839.792666667316,2857.3786666660535,2859.8067777772435,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,1568.115,True,TP,1.0,51.2766641061901,47.39439446208189,55.204866493889384,51.579214154367214,47.57212224071453,55.561054825759136,51.61991976460737,47.63820104873518,55.59342764056083
210,844,,1496-3-136-1117-1316-110,1.0,1.0,,2021-10-20 20:26:36+00:00,,,,Methane,,58.0,94.0,22.0,,1.78,,,1,1.0,2021-10-20 20:26:36+00:00,NASA-GEOS,GHGSat,,2819.95,2.0,218645.0,2819.95,,2851.575333333981,2838.1218333327215,2831.261777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2174.33,True,TP,1.0,51.44197517917577,47.406019926747625,55.42919983232043,51.19849330185625,47.25826026493624,55.24409899422965,51.07698906439513,47.1121800352887,55.105597117289165
211,1040,,1496-3-136-1117-1316-110,1.0,1.0,,2021-10-20 20:26:36+00:00,,,,Methane,,105.0,133.0,77.0,,3.24,,,1,1.0,2021-10-20 20:26:36+00:00,Sonic,GHGSat,,2819.95,2.0,218645.0,2819.95,,2851.575333333981,2838.1218333327215,2831.261777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2174.33,True,TP,1.0,51.44849204040802,47.424773084471944,55.45771426607865,51.21849897548003,47.28754866619307,55.18350613729338,51.10654199973187,47.14893711789726,55.1099962742956
212,845,,1496-3-137-764-963-111,1.0,1.0,,2021-10-20 20:30:36+00:00,,,,Methane,,22.0,35.0,9.0,,1.79,,,1,1.0,2021-10-20 20:30:36+00:00,NASA-GEOS,GHGSat,,2776.48,2.0,218645.0,2776.48,,2742.1346666673144,2755.7101666660537,2741.940888888355,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2811.85,True,TP,1.0,49.471549127913576,45.62644569680161,53.37351702115355,49.71471111856742,45.876390008342966,53.63722547298542,49.42558337761111,45.555781682252004,53.30172354735865
213,1041,,1496-3-137-764-963-111,1.0,1.0,,2021-10-20 20:30:36+00:00,,,,Methane,,30.0,41.0,18.0,,2.45,,,1,1.0,2021-10-20 20:30:36+00:00,Sonic,GHGSat,,2776.48,2.0,218645.0,2776.48,,2742.1346666673144,2755.7101666660537,2741.940888888355,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,2811.85,True,TP,1.0,49.45385450778467,45.56514210645547,53.31478116856615,49.74300610776143,45.874636029283735,53.73284502485664,49.44889940476394,45.63381964556431,53.347097420284015
214,846,,1496-3-138-1048-1247-112,1.0,1.0,,2021-10-20 20:35:13+00:00,,,,Methane,,26.0,42.0,10.0,,1.81,,,1,1.0,2021-10-20 20:35:13+00:00,NASA-GEOS,GHGSat,,2761.15,2.0,218645.0,2761.15,,2820.8870000006477,2822.8264999993894,2829.282888888356,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,3417.255,True,TP,1.0,50.931842185681255,47.01565696719233,54.86244347447703,50.93082255499548,46.985992390329784,54.8104588137826,51.067124537332354,47.027364124169,55.07067669016841
215,1042,,1496-3-138-1048-1247-112,1.0,1.0,,2021-10-20 20:35:13+00:00,,,,Methane,,31.0,44.0,18.0,,2.14,,,1,1.0,2021-10-20 20:35:13+00:00,Sonic,GHGSat,,2761.15,2.0,218645.0,2761.15,,2820.8870000006477,2822.8264999993894,2829.282888888356,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,3417.255,True,TP,1.0,50.889761325055964,46.962926397390056,54.806983582244825,50.92826492893538,47.0491453123364,54.85445113571255,51.083458849908205,47.07599832635924,55.04705758841185
216,847,,1496-3-139-886-1085-113,1.0,1.0,,2021-10-20 20:39:08+00:00,,,,Methane,,100.0,159.0,41.0,,1.83,,,1,1.0,2021-10-20 20:39:08+00:00,NASA-GEOS,GHGSat,,10737.0,2.0,218645.0,10737.0,,10681.254333333987,10711.014499999383,10715.563666666136,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,325.53499999999997,True,TP,1.0,192.7559571583671,181.91754657725744,203.61600420543402,193.19892269336864,182.0996516566343,204.23574678722005,193.3782484443193,182.20385998296663,204.16835933271315
217,1043,,1496-3-139-886-1085-113,1.0,1.0,,2021-10-20 20:39:08+00:00,,,,Methane,,242.0,331.0,153.0,,4.43,,,1,1.0,2021-10-20 20:39:08+00:00,Sonic,GHGSat,,10737.0,2.0,218645.0,10737.0,,10681.254333333987,10711.014499999383,10715.563666666136,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,325.53499999999997,True,TP,1.0,192.76032080430406,181.92885900541327,203.8091274935546,193.29044448202526,182.46126236132045,204.40567525887457,193.49084683607407,182.48726308850115,204.21812121410403
218,848,,1496-3-140-565-764-114,1.0,1.0,,2021-10-20 20:43:48+00:00,,,,Methane,,60.0,95.0,25.0,,1.85,,,1,1.0,2021-10-20 20:43:48+00:00,NASA-GEOS,GHGSat,,10796.49,2.0,218645.0,10796.49,,10785.528333333985,10773.041499999388,10769.10155555503,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1263.105,True,TP,1.0,194.65063283119855,183.70638619338845,205.69112424162597,194.44456582903535,183.3277128268025,205.51040863514584,194.359484695312,183.23072359279038,205.45918553470338
219,1044,,1496-3-140-565-764-114,1.0,1.0,,2021-10-20 20:43:48+00:00,,,,Methane,,112.0,145.0,79.0,,3.4,,,1,1.0,2021-10-20 20:43:48+00:00,Sonic,GHGSat,,10796.49,2.0,218645.0,10796.49,,10785.528333333985,10773.041499999388,10769.10155555503,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1263.105,True,TP,1.0,194.61534366268134,183.88183471879577,205.9190753890382,194.53549413016262,183.25561810930148,205.55474209566006,194.24059922567653,183.12338230973685,205.35416717241438
220,849,,1496-3-141-802-1001-115,1.0,1.0,,2021-10-20 20:47:48+00:00,,,,Methane,,108.0,170.0,46.0,,1.86,,,1,1.0,2021-10-20 20:47:48+00:00,NASA-GEOS,GHGSat,,10729.3,2.0,218645.0,10729.3,,10727.218000000646,10734.101999999384,10734.412222221694,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1978.36,True,TP,1.0,193.50224133724996,182.6872044237321,204.33031370063532,193.68560387329595,182.71082364300483,204.75436965013108,193.79341487578884,182.97446799830038,204.6633247862146
221,1045,,1496-3-141-802-1001-115,1.0,1.0,,2021-10-20 20:47:48+00:00,,,,Methane,,170.0,228.0,112.0,,2.91,,,1,1.0,2021-10-20 20:47:48+00:00,Sonic,GHGSat,,10729.3,2.0,218645.0,10729.3,,10727.218000000646,10734.101999999384,10734.412222221694,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,1978.36,True,TP,1.0,193.59566342258532,182.80511529932338,204.46277569914795,193.5874311546256,182.73383637706516,204.73652445701316,193.68422694802226,182.84614006799697,204.5777403066304
222,850,,1496-3-142-650-849-116,1.0,1.0,,2021-10-20 20:52:13+00:00,,,,Methane,,73.0,116.0,30.0,,1.86,,,1,1.0,2021-10-20 20:52:13+00:00,NASA-GEOS,GHGSat,,10675.06,2.0,218645.0,10675.06,,10682.256000000654,10679.762833332721,10675.824555555026,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,2821.7250000000004,True,TP,1.0,192.7688480679742,181.75854609047994,204.0934592216572,192.69729704508376,181.84299180478777,203.78238560538705,192.62128610866688,181.97468117365534,203.828283842485
223,1046,,1496-3-142-650-849-116,1.0,1.0,,2021-10-20 20:52:13+00:00,,,,Methane,,129.0,175.0,83.0,,3.25,,,1,1.0,2021-10-20 20:52:13+00:00,Sonic,GHGSat,,10675.06,2.0,218645.0,10675.06,,10682.256000000654,10679.762833332721,10675.824555555026,AZ,2021-10-20 20:37:21+00:00,2021-10-21 17:43:41+00:00,2029.0,2821.7250000000004,True,TP,1.0,192.78639868108493,181.89546442959954,203.9130617921857,192.60608483379184,181.62671436872617,203.7182670600583,192.65181828996654,181.6013151829507,203.6358920308266
224,851,,1496-4-101-1107 - 1306-117,1.0,1.0,,2021-10-21 17:45:06+00:00,,,,Methane,,645.0,1018.0,272.0,,2.43,,,1,1.0,2021-10-21 17:45:06+00:00,NASA-GEOS,GHGSat,,57996.0,8.0,218645.0,57996.0,,57996.00000000065,57995.99999999939,55418.39999999946,AZ,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,296.64500000000004,True,TP,1.0,1046.7392637761568,975.6020753576274,1118.0009267446096,1046.929565316222,974.9102989445523,1118.1651874835807,999.4422129889081,930.7079131115244,1069.650160376691
225,1047,,1496-4-101-1107 - 1306-117,1.0,1.0,,2021-10-21 17:45:06+00:00,,,,Methane,,762.0,1024.0,500.0,,2.87,,,1,1.0,2021-10-21 17:45:06+00:00,Sonic,GHGSat,,57996.0,8.0,218645.0,57996.0,,57996.00000000065,57995.99999999939,55418.39999999946,AZ,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,296.64500000000004,True,TP,1.0,1046.8863448967074,974.8287374956868,1117.5449105443854,1046.9790181042426,974.4846082742775,1118.1795986650945,1000.9469346908296,931.3805104101241,1070.1458053180722
226,852,,1496-4-103-1153 - 1352-119,1.0,1.0,,2021-10-21 17:53:24+00:00,,,,Methane,,461.0,731.0,191.0,,2.43,,,1,1.0,2021-10-21 17:53:24+00:00,NASA-GEOS,GHGSat,,54331.0,8.0,218645.0,54331.0,,54331.00000000065,54330.99999999939,54330.99999999946,AZ,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,2373.465,True,TP,1.0,980.4363819067157,912.1715017442083,1049.3546733842927,980.8431326020407,912.5708501153077,1049.487214586076,980.5512382062273,912.5819717720185,1048.201177109462
227,1048,,1496-4-103-1153 - 1352-119,1.0,1.0,,2021-10-21 17:53:24+00:00,,,,Methane,,937.0,1260.0,614.0,,4.93,,,1,1.0,2021-10-21 17:53:24+00:00,Sonic,GHGSat,,54331.0,8.0,218645.0,54331.0,,54331.00000000065,54330.99999999939,54330.99999999946,AZ,2021-10-21 17:43:41+00:00,2021-10-21 17:55:38+00:00,2030.0,2373.465,True,TP,1.0,979.5602730650272,910.6382408278196,1048.1538601549896,980.5243478784907,910.687026251854,1049.3201887970233,980.0678240249187,911.4087980718302,1047.7797916102575
228,853,,1496-4-104-1156 - 1355-120,1.0,1.0,,2021-10-21 17:57:39+00:00,,,,Methane,,1390.0,2210.0,570.0,,2.43,,,1,1.0,2021-10-21 17:57:39+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,473.585,True,TP,1.0,4177.7163750266855,3950.604267686042,4407.9594869204975,4178.087613450218,3950.8842439731047,4411.114721329217,4180.788298252153,3948.962663414093,4415.657541293722
229,1049,,1496-4-104-1156 - 1355-120,1.0,1.0,,2021-10-21 17:57:39+00:00,,,,Methane,,2704.0,3613.0,1794.0,,4.73,,,1,1.0,2021-10-21 17:57:39+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,473.585,True,TP,1.0,4177.864674591801,3948.9764326872782,4414.609992195938,4177.681736470446,3952.752062181862,4402.825448292546,4179.340942829672,3952.699695557314,4412.582026009733
230,854,,1496-4-105-915 - 1114-121,1.0,1.0,,2021-10-21 18:01:43+00:00,,,,Methane,,1361.0,2164.0,558.0,,2.43,,,1,1.0,2021-10-21 18:01:43+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,1450.565,True,TP,1.0,4178.757463253307,3948.5880857737993,4411.837389764228,4178.430724681959,3951.6849179190144,4414.808307975447,4179.694668433545,3950.017826233656,4406.293253348236
231,1050,,1496-4-105-915 - 1114-121,1.0,1.0,,2021-10-21 18:01:43+00:00,,,,Methane,,2571.0,3503.0,1638.0,,4.59,,,1,1.0,2021-10-21 18:01:43+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,1450.565,True,TP,1.0,4177.738010286036,3953.1792266595407,4402.361540791801,4179.207102924379,3950.896111246326,4417.174495279297,4179.128049910544,3950.61503244054,4415.955346518172
232,855,,1496-4-106-1188 - 1387-122,1.0,1.0,,2021-10-21 18:06:58+00:00,,,,Methane,,1825.0,2894.0,756.0,,2.43,,,1,1.0,2021-10-21 18:06:58+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,2710.31,True,TP,1.0,4178.886173871778,3950.1137125089494,4412.103671783621,4176.056987093013,3948.89493507658,4413.519394965246,4178.786755874784,3951.95632695217,4410.481997688078
233,1051,,1496-4-106-1188 - 1387-122,1.0,1.0,,2021-10-21 18:06:58+00:00,,,,Methane,,2762.0,3785.0,1738.0,,3.68,,,1,1.0,2021-10-21 18:06:58+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,2710.31,True,TP,1.0,4179.360018550886,3951.743502223679,4403.3939776543175,4180.316453818259,3953.0302052782963,4413.288444625313,4177.816197202613,3950.9226397582042,4411.58575908994
234,856,,1496-4-107-1043 - 1242-123,1.0,1.0,,2021-10-21 18:10:54+00:00,,,,Methane,,1770.0,2807.0,733.0,,2.43,,,1,1.0,2021-10-21 18:10:54+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,3619.7900000000004,True,TP,1.0,4178.051649273307,3948.5417211727954,4411.238722372482,4176.768013506823,3947.6569105044123,4411.393381275055,4179.093178237537,3949.9942098264614,4402.721891499227
235,1052,,1496-4-107-1043 - 1242-123,1.0,1.0,,2021-10-21 18:10:54+00:00,,,,Methane,,2808.0,3799.0,1817.0,,3.85,,,1,1.0,2021-10-21 18:10:54+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,3619.7900000000004,True,TP,1.0,4177.994680768253,3947.6570451861776,4411.795133570068,4175.729745606679,3946.657000403507,4412.648254973313,4180.029281706453,3952.679803271304,4413.469289478749
236,857,,1496-4-108-923 - 1122-124,1.0,1.0,,2021-10-21 18:15:00+00:00,,,,Methane,,1445.0,2289.0,601.0,,2.43,,,1,1.0,2021-10-21 18:15:00+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,4574.1900000000005,True,TP,1.0,4176.951172951994,3948.4228716594826,4411.425463778928,4178.68777058466,3950.7145890106835,4413.214263498458,4180.000159872829,3955.165803132246,4412.882376358262
237,1053,,1496-4-108-923 - 1122-124,1.0,1.0,,2021-10-21 18:15:00+00:00,,,,Methane,,2600.0,3527.0,1674.0,,4.37,,,1,1.0,2021-10-21 18:15:00+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,4574.1900000000005,True,TP,1.0,4178.180792731123,3950.7384267689245,4409.844860654436,4178.750309924683,3947.916124838589,4414.638912566425,4176.412956007616,3947.5561433822872,4412.262591969861
238,858,,1496-4-109-248 - 447-125,1.0,1.0,,2021-10-21 18:18:24+00:00,,,,Methane,,1324.0,2088.0,560.0,,2.44,,,1,1.0,2021-10-21 18:18:24+00:00,NASA-GEOS,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,5356.07,True,TP,1.0,4177.498261847759,3947.9108765945616,4416.255906720238,4180.69304448325,3952.210002512607,4413.829212240585,4181.051547278911,3950.1688698164976,4416.756887097596
239,1054,,1496-4-109-248 - 447-125,1.0,1.0,,2021-10-21 18:18:24+00:00,,,,Methane,,2078.0,2780.0,1377.0,,3.83,,,1,1.0,2021-10-21 18:18:24+00:00,Sonic,GHGSat,,231569.0,8.0,218645.0,231569.0,,231569.00000000064,231568.9999999994,231568.99999999948,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,5356.07,True,TP,1.0,4177.969955304648,3952.465068598112,4412.567660573826,4178.397147108687,3950.18479199319,4414.102028460416,4179.147945517804,3952.4401713588645,4411.398800757019
240,859,,1496-4-110-822 - 1021-126,1.0,1.0,,2021-10-21 18:22:18+00:00,,,,Methane,,2297.0,3660.0,934.0,,2.44,,,1,1.0,2021-10-21 18:22:18+00:00,NASA-GEOS,GHGSat,,250143.0,8.0,218645.0,250143.0,,251549.90000000066,251787.9333333327,251539.81111111058,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,6334.115,True,TP,1.0,4538.424134549194,4289.996331563749,4786.093696676124,4542.279584689806,4297.275809196884,4797.470734278939,4540.322044282572,4292.52277940841,4797.979394097733
241,1055,,1496-4-110-822 - 1021-126,1.0,1.0,,2021-10-21 18:22:18+00:00,,,,Methane,,3796.0,5200.0,2392.0,,4.03,,,1,1.0,2021-10-21 18:22:18+00:00,Sonic,GHGSat,,250143.0,8.0,218645.0,250143.0,,251549.90000000066,251787.9333333327,251539.81111111058,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,6334.115,True,TP,1.0,4537.160938166426,4285.3977543408,4783.771202439436,4543.171280740577,4294.889618000882,4802.098308279161,4537.444514967162,4283.265460281842,4795.2346157319735
242,860,,1496-4-111-1057 - 1256-127,1.0,1.0,,2021-10-21 18:26:00+00:00,,,,Methane,,2801.0,4478.0,1124.0,,2.44,,,1,1.0,2021-10-21 18:26:00+00:00,NASA-GEOS,GHGSat,,241689.0,8.0,218645.0,241689.0,,242323.73333333398,242818.59999999937,243680.09999999945,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,7047.3150000000005,True,TP,1.0,4371.591037945316,4131.787887100027,4612.484942069407,4380.967950985919,4138.691630476337,4630.808535469344,4397.3430444879805,4153.269936876943,4640.784577777201
243,1056,,1496-4-111-1057 - 1256-127,1.0,1.0,,2021-10-21 18:26:00+00:00,,,,Methane,,3479.0,4771.0,2187.0,,3.03,,,1,1.0,2021-10-21 18:26:00+00:00,Sonic,GHGSat,,241689.0,8.0,218645.0,241689.0,,242323.73333333398,242818.59999999937,243680.09999999945,AZ,2021-10-21 17:55:38+00:00,2021-10-21 18:27:30+00:00,2031.0,7047.3150000000005,True,TP,1.0,4375.930562576258,4140.373836451678,4617.3735684505045,4382.071207128624,4142.489546710276,4627.565090320423,4394.590740018975,4151.492570015789,4638.056630592166
