,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
260,1383,,1496-3-116-969-1168-91,1.0,1.0,,2021-10-20 18:58:04+00:00,,,,Methane,,25.0,33.0,16.0,,5.47,,,1,1.0,2021-10-20 18:58:04+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1883.9766842412307,9.8505,1872.5223049089368,1861.3340915106883,1847.1095676203072,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,833.65,True,True,TP,1.0,33.80725711612534,33.63458844758145,34.00405181307932,33.59514773166517,33.43403908846623,33.80129949431491,33.32782929610851,33.17906357919214,33.5435231745025
261,992,,1496-3-117-910-1109-92,1.0,1.0,,2021-10-20 19:02:31+00:00,,,,Methane,,6.9,11.0,2.8,,1.44,,,1,1.0,2021-10-20 19:02:31+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1871.870118674765,9.7872,1865.5777646922172,1859.2245272421553,1853.2552912675264,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,1928.6549999999997,True,True,TP,1.0,33.67330249973688,33.51010717981755,33.87820316517932,33.55540069358734,33.3962250207233,33.76307005319071,33.45537157222038,33.28922608798765,33.65489577722603
262,1188,,1496-3-117-910-1109-92,1.0,1.0,,2021-10-20 19:02:31+00:00,,,,Methane,,18.0,25.0,12.0,,3.83,,,1,1.0,2021-10-20 19:02:31+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1871.870118674765,9.7872,1865.5777646922172,1859.2245272421553,1853.2552912675264,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,1928.6549999999997,True,True,TP,1.0,33.660131279335225,33.51010717981755,33.87820316517932,33.56412501196943,33.3962250207233,33.76307005319071,33.44653047619663,33.28922608798765,33.65489577722603
263,1384,,1496-3-117-910-1109-92,1.0,1.0,,2021-10-20 19:02:31+00:00,,,,Methane,,18.0,25.0,12.0,,3.83,,,1,1.0,2021-10-20 19:02:31+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1871.870118674765,9.7872,1865.5777646922172,1859.2245272421553,1853.2552912675264,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,1928.6549999999997,True,True,TP,1.0,33.678601533529964,33.51010717981755,33.87820316517932,33.56361647918064,33.3962250207233,33.76307005319071,33.443098215193814,33.28922608798765,33.65489577722603
264,993,,1496-3-118-796-995-93,1.0,1.0,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:06:07+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1705.4191864078603,8.9169,1700.919547663485,1695.7062016948778,1703.718912033145,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,2832.1000000000004,True,True,FN,0.0,30.692841515754022,30.55859025802777,30.89426493468384,30.603261529433446,30.465140139538867,30.799788301619408,30.744366080279402,30.608769334986103,30.944995210021755
265,1189,,1496-3-118-796-995-93,1.0,1.0,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:06:07+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1705.4191864078603,8.9169,1700.919547663485,1695.7062016948778,1703.718912033145,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,2832.1000000000004,True,True,FN,0.0,30.71058221123672,30.55859025802777,30.89426493468384,30.62083535691249,30.465140139538867,30.799788301619408,30.7584875670309,30.608769334986103,30.944995210021755
266,1385,,1496-3-118-796-995-93,1.0,1.0,,2021-10-20 19:06:07+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:06:07+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1705.4191864078603,8.9169,1700.919547663485,1695.7062016948778,1703.718912033145,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,2832.1000000000004,True,True,FN,0.0,30.702040799005477,30.55859025802777,30.89426493468384,30.604301946090317,30.465140139538867,30.799788301619408,30.76057821052156,30.608769334986103,30.944995210021755
267,994,,1496-3-119-650-849-94,1.0,1.0,,2021-10-20 19:11:20+00:00,,,,Methane,,6.0,9.4,2.6,,1.52,,,1,1.0,2021-10-20 19:11:20+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1798.9438398360076,9.4059,1795.2755313443265,1789.7354547357613,1785.980655596053,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4021.135,True,True,TP,1.0,32.4109486660573,32.24993403593288,32.60418749096088,32.30455178547052,32.15062758346748,32.503790194283106,32.23157872851975,32.083322404577885,32.435745693194065
268,1190,,1496-3-119-650-849-94,1.0,1.0,,2021-10-20 19:11:20+00:00,,,,Methane,,18.0,24.0,12.0,,4.63,,,1,1.0,2021-10-20 19:11:20+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1798.9438398360076,9.4059,1795.2755313443265,1789.7354547357613,1785.980655596053,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4021.135,True,True,TP,1.0,32.40636098221236,32.24993403593288,32.60418749096088,32.302607702953246,32.15062758346748,32.503790194283106,32.23704297411705,32.083322404577885,32.435745693194065
269,1386,,1496-3-119-650-849-94,1.0,1.0,,2021-10-20 19:11:20+00:00,,,,Methane,,18.0,24.0,12.0,,4.63,,,1,1.0,2021-10-20 19:11:20+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1798.9438398360076,9.4059,1795.2755313443265,1789.7354547357613,1785.980655596053,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4021.135,True,True,TP,1.0,32.401892511767194,32.24993403593288,32.60418749096088,32.29821579163251,32.15062758346748,32.503790194283106,32.24209549766972,32.083322404577885,32.435745693194065
270,995,,1496-3-120-984-1183-95,1.0,1.0,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:14:50+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1811.4902964104172,9.4715,1811.8657975758226,1812.8973101120275,1813.4865940565653,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4813.78,True,True,FN,0.0,32.707210364287064,32.54731617066047,32.90483625713563,32.720032017609526,32.56580612713739,32.92352931886411,32.72497637166592,32.57636909538242,32.93420831736186
271,1191,,1496-3-120-984-1183-95,1.0,1.0,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:14:50+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1811.4902964104172,9.4715,1811.8657975758226,1812.8973101120275,1813.4865940565653,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4813.78,True,True,FN,0.0,32.71003497804867,32.54731617066047,32.90483625713563,32.71549857723712,32.56580612713739,32.92352931886411,32.73950957035437,32.57636909538242,32.93420831736186
272,1387,,1496-3-120-984-1183-95,1.0,1.0,,2021-10-20 19:14:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:14:50+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1811.4902964104172,9.4715,1811.8657975758226,1812.8973101120275,1813.4865940565653,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,4813.78,True,True,FN,0.0,32.717801298703435,32.54731617066047,32.90483625713563,32.69667741267356,32.56580612713739,32.92352931886411,32.727321826451664,32.57636909538242,32.93420831736186
273,996,,1496-3-121-359-558-96,1.0,1.0,,2021-10-20 19:20:14+00:00,,,,Methane,,16.0,26.0,6.0,,1.55,,,1,1.0,2021-10-20 19:20:14+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1763.3700452805163,9.2199,1757.5775094867024,1753.1422605836,1749.697510226783,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6037.165,True,True,TP,1.0,31.721929914628955,31.57419264120179,31.92102332992204,31.643686069718772,31.49469022821319,31.840647612682552,31.579171294882038,31.432942620896167,31.77822173100977
274,1192,,1496-3-121-359-558-96,1.0,1.0,,2021-10-20 19:20:14+00:00,,,,Methane,,32.0,43.0,20.0,,2.99,,,1,1.0,2021-10-20 19:20:14+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1763.3700452805163,9.2199,1757.5775094867024,1753.1422605836,1749.697510226783,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6037.165,True,True,TP,1.0,31.73056288194399,31.57419264120179,31.92102332992204,31.63859593191095,31.49469022821319,31.840647612682552,31.581359162895264,31.432942620896167,31.77822173100977
275,1388,,1496-3-121-359-558-96,1.0,1.0,,2021-10-20 19:20:14+00:00,,,,Methane,,32.0,43.0,20.0,,2.99,,,1,1.0,2021-10-20 19:20:14+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1763.3700452805163,9.2199,1757.5775094867024,1753.1422605836,1749.697510226783,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6037.165,True,True,TP,1.0,31.736208330611436,31.57419264120179,31.92102332992204,31.64922138787028,31.49469022821319,31.840647612682552,31.586234002186046,31.432942620896167,31.77822173100977
276,997,,1496-3-122-953-1152-97,1.0,1.0,,2021-10-20 19:25:01+00:00,,,,Methane,,15.0,23.0,7.0,,1.58,,,1,1.0,2021-10-20 19:25:01+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1789.1132320932534,9.3545,1789.646839012238,1787.2350887456794,1785.3095561742673,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6918.6,True,True,TP,1.0,32.29985778023534,32.14903913719064,32.502184299518426,32.271571381792754,32.10580825491633,32.4584785421826,32.22035177230392,32.07129287417863,32.42358402290575
277,1193,,1496-3-122-953-1152-97,1.0,1.0,,2021-10-20 19:25:01+00:00,,,,Methane,,32.0,43.0,22.0,,3.34,,,1,1.0,2021-10-20 19:25:01+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1789.1132320932534,9.3545,1789.646839012238,1787.2350887456794,1785.3095561742673,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6918.6,True,True,TP,1.0,32.300780819311626,32.14903913719064,32.502184299518426,32.264615752704515,32.10580825491633,32.4584785421826,32.22055385135673,32.07129287417863,32.42358402290575
278,1389,,1496-3-122-953-1152-97,1.0,1.0,,2021-10-20 19:25:01+00:00,,,,Methane,,32.0,43.0,22.0,,3.34,,,1,1.0,2021-10-20 19:25:01+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1789.1132320932534,9.3545,1789.646839012238,1787.2350887456794,1785.3095561742673,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,6918.6,True,True,TP,1.0,32.31534012330802,32.14903913719064,32.502184299518426,32.257988518319706,32.10580825491633,32.4584785421826,32.23051567506327,32.07129287417863,32.42358402290575
279,998,,1496-3-123-707-906-98,1.0,1.0,,2021-10-20 19:29:16+00:00,,,,Methane,,9.0,14.0,4.0,,1.61,,,1,1.0,2021-10-20 19:29:16+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,1733.4574567403067,9.0635,1729.7069077558338,1726.142515543822,1723.1544443058801,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,7747.975,True,True,TP,1.0,31.21985261141387,31.074608252949208,31.415951194146647,31.158541856018267,31.01071598999212,31.35135709859428,31.116966800253532,30.95715435954141,31.29720711367985
280,1194,,1496-3-123-707-906-98,1.0,1.0,,2021-10-20 19:29:16+00:00,,,,Methane,,20.0,27.0,13.0,,3.55,,,1,1.0,2021-10-20 19:29:16+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,1733.4574567403067,9.0635,1729.7069077558338,1726.142515543822,1723.1544443058801,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,7747.975,True,True,TP,1.0,31.230329163788824,31.074608252949208,31.415951194146647,31.160943278135697,31.01071598999212,31.35135709859428,31.091196913336663,30.95715435954141,31.29720711367985
281,1390,,1496-3-123-707-906-98,1.0,1.0,,2021-10-20 19:29:16+00:00,,,,Methane,,20.0,27.0,13.0,,3.55,,,1,1.0,2021-10-20 19:29:16+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,1733.4574567403067,9.0635,1729.7069077558338,1726.142515543822,1723.1544443058801,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,7747.975,True,True,TP,1.0,31.22577357348374,31.074608252949208,31.415951194146647,31.170312536925834,31.01071598999212,31.35135709859428,31.106233356916405,30.95715435954141,31.29720711367985
282,999,,1496-3-124-448-647-99,1.0,1.0,,2021-10-20 19:33:41+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:33:41+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,684.2409000092814,3.5776,682.6209535589383,680.4151232859548,676.6093222902487,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,8668.97,True,True,FN,0.0,12.365174757400139,12.304747057404024,12.439910098465564,12.325564608773282,12.265203075465905,12.399931740686197,12.257843106459404,12.196976321259143,12.330955541120073
283,1195,,1496-3-124-448-647-99,1.0,1.0,,2021-10-20 19:33:41+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:33:41+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,684.2409000092814,3.5776,682.6209535589383,680.4151232859548,676.6093222902487,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,8668.97,True,True,FN,0.0,12.369612395216711,12.304747057404024,12.439910098465564,12.323392978471547,12.265203075465905,12.399931740686197,12.255617206953914,12.196976321259143,12.330955541120073
284,1391,,1496-3-124-448-647-99,1.0,1.0,,2021-10-20 19:33:41+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:33:41+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,684.2409000092814,3.5776,682.6209535589383,680.4151232859548,676.6093222902487,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,8668.97,True,True,FN,0.0,12.363095107320937,12.304747057404024,12.439910098465564,12.323931893132428,12.265203075465905,12.399931740686197,12.255855961510148,12.196976321259143,12.330955541120073
285,1000,,1496-3-125-784-983-100,1.0,1.0,,2021-10-20 19:37:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:37:50+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,652.4157418693148,3.4112,651.8279454796409,662.7850567153895,670.1920137598626,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,9401.315,True,True,FN,0.0,11.810033247256113,11.752717889261044,11.881817096521475,12.007917289069177,11.94914757059999,12.080404484391131,12.136591047531015,12.081932811834028,12.214648321801876
286,1196,,1496-3-125-784-983-100,1.0,1.0,,2021-10-20 19:37:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:37:50+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,652.4157418693148,3.4112,651.8279454796409,662.7850567153895,670.1920137598626,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,9401.315,True,True,FN,0.0,11.81246440995651,11.752717889261044,11.881817096521475,12.009601543655128,11.94914757059999,12.080404484391131,12.141826078067606,12.081932811834028,12.214648321801876
287,1392,,1496-3-125-784-983-100,1.0,1.0,,2021-10-20 19:37:50+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:37:50+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,652.4157418693148,3.4112,651.8279454796409,662.7850567153895,670.1920137598626,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,9401.315,True,True,FN,0.0,11.807407818635802,11.752717889261044,11.881817096521475,12.008923173792839,11.94914757059999,12.080404484391131,12.134275758213718,12.081932811834028,12.214648321801876
288,1001,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:42:20+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,672.0578316588254,3.5139,671.4311463539563,671.816847888645,671.9084387217786,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10043.720000000001,True,True,FN,0.0,12.162844272209036,12.104146837632722,12.237106360359807,12.169252275549953,12.111061337407214,12.244096813326394,12.170767794743679,12.112703292906684,12.245756805092478
289,1197,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:42:20+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,672.0578316588254,3.5139,671.4311463539563,671.816847888645,671.9084387217786,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10043.720000000001,True,True,FN,0.0,12.164587236812892,12.104146837632722,12.237106360359807,12.170861928497594,12.111061337407214,12.244096813326394,12.171344783970518,12.112703292906684,12.245756805092478
290,1393,,1496-3-126-852-1051-101,1.0,1.0,,2021-10-20 19:42:20+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:42:20+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,672.0578316588254,3.5139,671.4311463539563,671.816847888645,671.9084387217786,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10043.720000000001,True,True,FN,0.0,12.16309442932254,12.104146837632722,12.237106360359807,12.169125853692337,12.111061337407214,12.244096813326394,12.171168227302342,12.112703292906684,12.245756805092478
291,1002,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:46:54+00:00,NASA-GEOS,GHGSat,1,,0.0,0.5,21175085.0,666.6835110835065,3.4858,667.6652968120329,668.6910716394411,669.2669675967795,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10864.43,True,True,FN,0.0,12.098634978605638,12.036636139654094,12.168854082631473,12.112642909574838,12.055025296858414,12.187445237845075,12.122774890987388,12.065349433111502,12.197882780870833
292,1198,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:46:54+00:00,Sonic,GHGSat,2,,0.0,0.5,21175085.0,666.6835110835065,3.4858,667.6652968120329,668.6910716394411,669.2669675967795,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10864.43,True,True,FN,0.0,12.09873711254247,12.036636139654094,12.168854082631473,12.115815671105436,12.055025296858414,12.187445237845075,12.12131829121125,12.065349433111502,12.197882780870833
293,1394,,1496-3-127-423-622-102,1.0,1.0,,2021-10-20 19:46:54+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:46:54+00:00,Sonic,GHGSat,3,,0.0,0.5,21175085.0,666.6835110835065,3.4858,667.6652968120329,668.6910716394411,669.2669675967795,AZ,2021-10-20 18:55:18+00:00,2021-10-20 19:47:53+00:00,2026.0,10864.43,True,True,FN,0.0,12.089796095354552,12.036636139654094,12.168854082631473,12.111659507948083,12.055025296858414,12.187445237845075,12.121147746387077,12.065349433111502,12.197882780870833
294,1003,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:51:00+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,402.34000000000003,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,1199,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:51:00+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,402.34000000000003,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,1395,,1496-3-128-945-1144-103,1.0,1.0,,2021-10-20 19:51:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:51:00+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,402.34000000000003,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,1004,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:55:51+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1279.4950000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,1200,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:55:51+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1279.4950000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,1396,,1496-3-129-513-712-104,1.0,1.0,,2021-10-20 19:55:51+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 19:55:51+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,1279.4950000000001,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1005,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:00+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2770.665,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,1201,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:00+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2770.665,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,1397,,1496-3-131-551-750-105,1.0,1.0,,2021-10-20 20:04:00+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:04:00+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,2770.665,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,1006,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:08:27+00:00,NASA-GEOS,GHGSat,1,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3527.645,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,1202,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:08:27+00:00,Sonic,GHGSat,2,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3527.645,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,1398,,1496-3-132-731-930-106,1.0,1.0,,2021-10-20 20:08:27+00:00,,,,Methane,,,,,,,,,2,,2021-10-20 20:08:27+00:00,Sonic,GHGSat,3,,0.0,2.0,218645.0,0.0,,0.0,0.0,0.0,AZ,2021-10-20 19:47:53+00:00,2021-10-20 20:09:51+00:00,2027.0,3527.645,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,1007,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,23.0,37.0,9.0,,1.74,,,1,1.0,2021-10-20 20:13:28+00:00,NASA-GEOS,GHGSat,1,,2918.99,2.0,218645.0,2918.99,,2843.911333333983,2807.015666666055,2816.295777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,445.14,True,True,TP,1.0,51.18159692435831,47.10084170911598,55.533167873843226,50.63519136833507,46.96765224109248,54.254001830945285,50.758435700258765,47.16344907139457,54.715058188266774
307,1203,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,32.0,43.0,21.0,,2.38,,,1,1.0,2021-10-20 20:13:28+00:00,Sonic,GHGSat,2,,2918.99,2.0,218645.0,2918.99,,2843.911333333983,2807.015666666055,2816.295777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,445.14,True,True,TP,1.0,51.22659286805118,47.25234692021039,55.32122566780256,50.60438873439348,46.77036065526581,54.57260580390639,50.80085896059534,46.895704583212066,55.16131974298969
308,1399,,1496-3-133-756-955-107,1.0,1.0,,2021-10-20 20:13:28+00:00,,,,Methane,,32.0,43.0,21.0,,2.38,,,1,1.0,2021-10-20 20:13:28+00:00,Sonic,GHGSat,3,,2918.99,2.0,218645.0,2918.99,,2843.911333333983,2807.015666666055,2816.295777777244,AZ,2021-10-20 20:09:51+00:00,2021-10-20 20:37:21+00:00,2028.0,445.14,True,True,TP,1.0,51.1649397903216,47.15858139617212,55.08815842677482,50.55320029010034,46.65136170048998,54.711257871910405,50.75819364045149,47.12275353706784,54.56977240394082
